1.11,1.08,1.14,0.839,0.831,0.847,1.0,0.984,1.02
1.1,1.07,1.13,0.84,0.833,0.848,0.986,0.97,1.0
1.11,1.08,1.14,0.837,0.829,0.845,0.993,0.977,1.01
1.08,1.05,1.11,0.835,0.827,0.843,1.01,0.992,1.03
1.09,1.06,1.12,0.832,0.824,0.841,0.994,0.978,1.01
1.12,1.09,1.15,0.844,0.837,0.852,1.0,0.986,1.02
1.12,1.09,1.15,0.84,0.833,0.848,1.0,0.987,1.02
1.13,1.1,1.16,0.841,0.833,0.849,0.983,0.968,0.998
1.1,1.07,1.13,0.838,0.829,0.846,0.998,0.982,1.01
1.13,1.1,1.15,0.841,0.833,0.848,0.979,0.963,0.995
1.12,1.1,1.15,0.843,0.836,0.851,0.992,0.975,1.01
1.12,1.09,1.15,0.839,0.831,0.846,1.01,0.991,1.02
1.13,1.1,1.16,0.844,0.836,0.851,0.99,0.974,1.01
1.09,1.06,1.12,0.834,0.826,0.842,0.995,0.979,1.01
1.12,1.09,1.15,0.842,0.834,0.85,0.988,0.972,1.0
1.11,1.08,1.14,0.839,0.831,0.846,0.995,0.979,1.01
1.12,1.09,1.15,0.839,0.831,0.847,0.981,0.966,0.997
1.12,1.09,1.14,0.837,0.829,0.845,1.01,0.992,1.03
1.11,1.08,1.14,0.84,0.832,0.848,0.998,0.981,1.01
1.11,1.08,1.13,0.835,0.827,0.843,0.999,0.983,1.01
1.1,1.07,1.13,0.833,0.825,0.841,0.998,0.982,1.01
1.1,1.07,1.13,0.836,0.828,0.843,0.993,0.978,1.01
1.11,1.08,1.14,0.838,0.831,0.846,0.98,0.965,0.995
1.09,1.05,1.12,0.835,0.827,0.843,0.992,0.976,1.01
1.12,1.09,1.14,0.843,0.836,0.851,1.0,0.984,1.02
1.13,1.1,1.15,0.839,0.831,0.847,0.987,0.971,1.0
1.09,1.06,1.12,0.833,0.825,0.841,0.978,0.962,0.993
1.11,1.08,1.14,0.84,0.832,0.847,0.985,0.97,1.0
1.12,1.1,1.15,0.839,0.831,0.847,0.995,0.979,1.01
1.11,1.09,1.14,0.837,0.829,0.845,0.99,0.974,1.01
1.1,1.07,1.13,0.835,0.827,0.842,0.983,0.967,0.999
1.08,1.05,1.11,0.827,0.819,0.835,0.982,0.966,0.998
1.11,1.08,1.14,0.841,0.833,0.848,1.0,0.985,1.02
1.13,1.11,1.16,0.842,0.835,0.85,1.0,0.985,1.02
1.12,1.1,1.15,0.841,0.833,0.848,0.991,0.976,1.01
1.07,1.04,1.1,0.827,0.819,0.835,1.01,0.992,1.02
1.12,1.09,1.15,0.839,0.83,0.847,0.997,0.982,1.01
1.09,1.05,1.12,0.836,0.828,0.844,0.985,0.969,1.0
1.11,1.08,1.14,0.837,0.83,0.845,0.996,0.98,1.01
1.08,1.05,1.11,0.834,0.825,0.842,0.985,0.969,1.0
