1.1,0.904,1.3,0.983,0.964,1.0,1.03,0.975,1.09
0.951,0.604,1.3,0.972,0.944,1.0,1.01,0.939,1.07
1.04,0.786,1.3,0.975,0.95,1.0,1.01,0.957,1.07
1.11,0.957,1.27,0.992,0.979,1.0,1.03,0.978,1.07
1.02,0.813,1.23,0.977,0.952,1.0,1.03,0.97,1.08
1.12,1.06,1.19,0.991,0.978,1.0,1.02,0.975,1.07
1.18,1.05,1.3,0.981,0.959,1.0,1.0,0.954,1.05
0.989,0.823,1.16,0.981,0.958,1.0,0.987,0.938,1.04
1.1,0.935,1.27,0.99,0.975,1.0,1.04,0.984,1.09
0.897,0.565,1.23,0.935,0.888,0.982,1.05,0.967,1.13
1.16,1.04,1.29,0.984,0.965,1.0,1.01,0.955,1.06
1.04,0.792,1.28,0.981,0.958,1.0,0.969,0.914,1.02
1.05,0.814,1.29,0.974,0.949,1.0,0.95,0.897,1.0
0.822,0.532,1.11,0.963,0.927,0.999,0.977,0.922,1.03
1.11,0.968,1.26,0.988,0.972,1.0,0.988,0.948,1.03
0.902,0.486,1.32,0.979,0.957,1.0,0.987,0.937,1.04
1.01,0.7,1.33,0.979,0.958,1.0,0.996,0.943,1.05
0.82,0.529,1.11,0.987,0.969,1.01,1.02,0.975,1.07
1.1,1.01,1.18,0.978,0.955,1.0,0.948,0.897,0.998
1.08,0.914,1.25,0.942,0.892,0.993,0.954,0.9,1.01
1.18,1.04,1.32,0.983,0.963,1.0,1.0,0.951,1.06
0.837,0.468,1.21,0.957,0.92,0.993,1.02,0.954,1.08
1.03,0.806,1.26,0.979,0.954,1.0,1.06,0.993,1.12
1.11,0.936,1.28,0.986,0.97,1.0,0.99,0.936,1.04
1.16,1.02,1.3,0.982,0.96,1.0,1.0,0.955,1.05
1.05,0.722,1.38,0.97,0.941,0.999,0.993,0.943,1.04
0.879,0.534,1.22,0.962,0.93,0.994,1.02,0.949,1.08
1.11,0.827,1.4,0.98,0.956,1.0,0.988,0.941,1.04
1.07,0.93,1.21,0.969,0.942,0.997,1.0,0.941,1.06
0.914,0.712,1.12,0.957,0.921,0.992,0.97,0.906,1.03
1.02,0.77,1.28,0.975,0.949,1.0,1.0,0.947,1.06
0.882,0.68,1.08,0.983,0.961,1.0,0.969,0.928,1.01
1.04,0.724,1.36,0.976,0.949,1.0,1.04,0.979,1.1
1.03,0.832,1.22,0.986,0.968,1.0,1.07,1.01,1.14
0.866,0.524,1.21,0.976,0.95,1.0,0.999,0.951,1.05
0.907,0.627,1.19,0.958,0.922,0.994,0.999,0.941,1.06
1.01,0.704,1.31,0.992,0.98,1.01,0.973,0.936,1.01
1.2,1.05,1.34,0.982,0.96,1.0,0.963,0.917,1.01
0.805,0.463,1.15,0.975,0.946,1.0,0.976,0.933,1.02
1.08,0.926,1.23,0.992,0.98,1.0,0.963,0.92,1.0
