1.01,0.989,1.04,0.834,0.827,0.842,1.01,0.993,1.03
1.0,0.98,1.03,0.834,0.827,0.842,1.0,0.988,1.02
1.02,0.998,1.05,0.841,0.833,0.849,0.999,0.983,1.01
1.03,1.0,1.05,0.84,0.833,0.848,0.995,0.979,1.01
1.03,1.0,1.05,0.84,0.832,0.847,0.989,0.973,1.01
1.02,0.999,1.05,0.84,0.831,0.848,1.0,0.984,1.02
1.02,0.994,1.04,0.835,0.827,0.843,1.0,0.985,1.02
1.02,0.994,1.04,0.837,0.829,0.845,0.998,0.982,1.01
1.0,0.979,1.03,0.831,0.823,0.839,1.0,0.986,1.02
1.02,0.996,1.05,0.835,0.827,0.843,1.01,0.993,1.03
1.02,0.994,1.04,0.837,0.829,0.845,0.997,0.981,1.01
1.01,0.987,1.03,0.835,0.828,0.843,1.0,0.985,1.02
1.01,0.991,1.04,0.835,0.828,0.843,0.999,0.983,1.02
1.03,1.0,1.05,0.839,0.831,0.847,1.01,0.996,1.03
1.01,0.989,1.04,0.835,0.827,0.843,1.0,0.985,1.02
1.01,0.986,1.03,0.836,0.828,0.843,1.0,0.983,1.02
1.0,0.976,1.02,0.83,0.822,0.837,1.0,0.986,1.02
1.03,1.01,1.06,0.842,0.834,0.85,1.0,0.987,1.02
1.03,1.0,1.05,0.841,0.833,0.849,1.01,0.992,1.02
1.03,1.01,1.06,0.841,0.833,0.849,0.991,0.975,1.01
1.01,0.987,1.03,0.836,0.828,0.844,1.01,0.997,1.03
1.04,1.02,1.06,0.842,0.834,0.85,1.0,0.986,1.02
1.01,0.99,1.04,0.834,0.826,0.842,1.01,0.991,1.02
1.0,0.976,1.03,0.831,0.822,0.839,0.997,0.982,1.01
1.01,0.99,1.04,0.836,0.828,0.844,1.01,0.996,1.03
1.03,1.0,1.05,0.842,0.834,0.85,0.987,0.972,1.0
1.01,0.987,1.04,0.834,0.826,0.842,1.02,0.999,1.03
1.03,1.01,1.06,0.841,0.834,0.849,0.998,0.982,1.01
0.99,0.965,1.01,0.828,0.82,0.836,0.999,0.983,1.01
1.0,0.976,1.03,0.833,0.825,0.841,1.0,0.988,1.02
1.01,0.982,1.03,0.834,0.826,0.842,1.0,0.987,1.02
1.03,1.0,1.05,0.839,0.831,0.847,1.02,1.0,1.04
1.05,1.03,1.08,0.849,0.841,0.856,0.996,0.981,1.01
1.02,0.993,1.04,0.837,0.829,0.845,1.01,0.997,1.03
1.04,1.01,1.06,0.842,0.835,0.85,0.998,0.983,1.01
0.987,0.962,1.01,0.826,0.818,0.834,1.0,0.986,1.02
1.01,0.984,1.03,0.835,0.827,0.843,0.998,0.982,1.01
1.02,0.992,1.04,0.838,0.83,0.846,0.991,0.975,1.01
1.03,1.01,1.06,0.842,0.834,0.85,0.995,0.979,1.01
1.02,0.991,1.04,0.837,0.829,0.845,0.983,0.967,0.998
