1.111,0.994,0.990
0.997,0.989,0.993
0.946,0.990,0.997
0.896,0.987,0.984
1.081,0.991,0.991
1.104,0.990,0.996
1.031,0.994,0.999
1.042,0.989,0.990
1.090,0.994,0.989
0.964,0.990,0.990
0.991,0.988,0.990
0.938,0.988,0.989
1.014,0.989,0.981
1.037,0.989,0.986
1.034,0.994,1.000
1.078,0.989,0.995
0.959,0.988,0.988
0.995,0.994,0.988
0.951,0.991,0.994
1.091,0.990,0.987
0.970,0.989,0.992
0.982,0.992,1.000
1.054,0.993,0.996
0.916,0.986,0.992
1.118,0.994,0.993
0.966,0.989,0.986
1.112,0.994,1.001
0.898,0.985,0.996
1.050,0.993,0.990
1.056,0.991,1.001
0.824,0.988,0.990
0.957,0.988,0.986
1.034,0.990,0.979
1.006,0.989,0.994
1.072,0.993,0.996
1.038,0.991,0.992
0.975,0.989,0.994
1.038,0.991,0.989
1.051,0.991,0.983
1.010,0.988,0.983
0.962,0.989,0.987
0.924,0.988,0.991
1.109,0.993,0.997
0.970,0.989,0.992
0.965,0.988,0.981
0.967,0.988,0.984
0.941,0.988,0.987
0.855,0.992,1.000
1.014,0.989,0.987
0.962,0.987,0.982
0.950,0.989,0.995
0.928,0.986,0.984
1.018,0.992,0.996
1.003,0.990,0.985
0.984,0.989,0.990
0.903,0.989,0.984
0.929,0.990,0.986
1.059,0.990,0.991
1.046,0.988,0.982
0.883,0.986,0.996
1.010,0.991,0.987
0.938,0.986,0.981
1.007,0.987,0.997
1.045,0.992,0.989
1.047,0.992,0.991
1.011,0.989,0.988
1.076,0.991,0.993
1.017,0.990,1.003
1.114,0.992,0.984
1.000,0.994,0.990
1.077,0.992,0.998
0.987,0.990,0.995
1.007,0.989,0.981
0.955,0.992,0.994
0.924,0.987,0.986
0.918,0.990,0.988
0.995,0.987,0.978
1.072,0.992,1.001
1.085,0.990,1.001
0.806,0.989,0.991
1.103,0.992,0.993
0.998,0.992,0.995
1.092,0.993,0.994
1.042,0.991,0.994
0.963,0.992,0.995
1.024,0.991,0.981
0.956,0.989,0.995
0.997,0.991,0.989
0.907,0.987,0.977
1.044,0.990,0.986
1.081,0.990,0.993
1.008,0.992,0.997
1.062,0.992,0.987
0.961,0.988,0.988
1.008,0.994,1.005
0.994,0.990,0.988
1.025,0.989,0.998
0.982,0.991,0.999
1.234,0.995,0.990
0.885,0.988,0.997
0.950,0.985,0.976
0.896,0.985,0.995
0.972,0.988,0.988
0.971,0.989,0.996
1.059,0.991,0.982
1.107,0.990,0.987
1.066,0.993,0.999
1.072,0.989,0.978
1.110,0.988,0.992
0.966,0.991,1.002
0.991,0.990,0.993
0.981,0.991,0.995
1.110,0.992,0.993
0.961,0.987,0.985
1.147,0.995,0.997
1.043,0.989,0.983
0.957,0.987,0.977
1.067,0.993,1.000
1.046,0.990,0.987
1.052,0.989,0.989
1.066,0.990,0.984
0.985,0.989,0.987
0.982,0.986,0.985
1.014,0.988,0.993
1.066,0.994,1.001
0.856,0.988,0.988
1.008,0.990,0.982
0.950,0.987,0.980
1.066,0.991,0.992
1.009,0.988,0.994
1.074,0.992,0.987
1.104,0.991,0.989
1.008,0.990,0.992
1.072,0.991,0.986
1.037,0.992,0.993
0.816,0.989,1.001
0.959,0.988,0.985
0.909,0.988,0.993
0.843,0.990,1.003
1.129,0.995,1.003
0.977,0.988,0.990
1.039,0.990,0.986
1.062,0.990,0.992
1.072,0.987,0.993
1.040,0.991,0.990
0.991,0.992,0.996
1.047,0.991,0.993
1.005,0.990,0.979
1.115,0.992,0.983
1.014,0.992,0.997
0.997,0.990,0.993
0.943,0.989,0.993
1.076,0.990,0.997
1.013,0.989,0.989
0.992,0.987,0.990
1.030,0.990,0.987
1.012,0.991,0.990
1.037,0.990,0.991
1.008,0.988,0.980
0.948,0.990,0.992
0.917,0.987,0.993
1.000,0.988,0.986
1.079,0.991,0.994
1.075,0.992,0.989
1.088,0.993,0.981
1.023,0.990,0.985
1.062,0.990,1.001
1.087,0.993,1.003
1.028,0.986,0.986
1.084,0.989,0.987
0.915,0.987,1.001
1.097,0.992,0.994
1.026,0.992,0.998
1.062,0.989,0.987
0.968,0.990,0.995
1.055,0.990,0.996
0.974,0.993,1.000
1.175,0.994,0.996
0.843,0.986,0.985
1.046,0.992,0.985
1.068,0.992,0.992
0.998,0.992,0.991
0.952,0.989,0.991
0.977,0.987,0.993
0.963,0.986,0.988
0.842,0.989,0.982
0.877,0.991,0.991
0.994,0.988,0.995
1.070,0.988,0.987
1.043,0.994,1.004
1.033,0.988,0.986
1.098,0.988,0.987
0.990,0.990,0.988
0.992,0.991,0.992
1.018,0.989,0.996
1.033,0.988,0.988
0.952,0.989,0.996
1.007,0.990,0.990
0.947,0.988,0.991
0.878,0.983,0.989
0.942,0.990,0.993
0.978,0.988,0.985
0.950,0.988,0.997
1.067,0.989,0.993
1.131,0.993,0.990
0.908,0.986,0.986
1.000,0.989,0.994
1.066,0.991,0.987
