1.24,1.03,1.44,1.0,nan,nan,0.994,0.984,1.0
1.23,0.892,1.57,1.0,nan,nan,0.996,0.987,1.01
1.24,1.2,1.27,1.0,1.0,1.0,1.0,0.99,1.02
1.28,1.12,1.44,1.0,nan,nan,0.998,0.986,1.01
1.24,0.975,1.51,1.0,nan,nan,0.995,0.984,1.01
1.25,1.12,1.38,1.0,nan,nan,1.0,0.989,1.02
1.24,1.18,1.29,1.0,1.0,1.0,1.0,0.989,1.01
1.25,1.18,1.32,1.0,1.0,1.0,1.0,0.991,1.02
1.26,1.13,1.38,1.0,nan,nan,0.998,0.987,1.01
1.24,1.2,1.28,1.0,1.0,1.0,1.0,0.99,1.01
1.27,0.936,1.6,1.0,nan,nan,0.997,0.987,1.01
1.01,0.251,1.77,1.0,nan,nan,0.991,0.986,0.995
1.26,1.22,1.3,1.0,1.0,1.0,1.01,0.991,1.02
1.15,0.714,1.59,1.0,nan,nan,0.99,0.984,0.996
1.17,0.628,1.7,1.0,nan,nan,0.993,0.986,1.0
1.21,1.08,1.34,1.0,nan,nan,0.993,0.985,1.0
1.26,1.24,1.27,1.0,1.0,1.0,1.01,0.995,1.03
1.26,1.15,1.37,1.0,nan,nan,1.0,0.988,1.01
1.16,1.06,1.27,1.0,nan,nan,0.996,0.989,1.0
1.22,0.726,1.72,1.0,nan,nan,0.995,0.987,1.0
1.15,0.736,1.57,1.0,nan,nan,0.987,0.981,0.993
1.16,1.09,1.24,1.0,nan,nan,0.995,0.988,1.0
1.23,1.19,1.27,1.0,1.0,1.0,1.01,0.992,1.02
1.24,1.04,1.45,1.0,nan,nan,0.996,0.985,1.01
1.16,0.952,1.36,1.0,nan,nan,0.994,0.987,1.0
1.24,1.11,1.38,1.0,nan,nan,0.994,0.984,1.0
1.24,1.07,1.41,1.0,nan,nan,0.997,0.987,1.01
1.23,1.1,1.35,1.0,nan,nan,1.0,0.991,1.01
1.18,0.701,1.66,1.0,nan,nan,0.989,0.982,0.997
1.24,1.13,1.34,1.0,nan,nan,1.01,0.991,1.02
0.793,-0.343,1.93,1.0,nan,nan,0.984,0.979,0.989
1.23,1.07,1.38,1.0,nan,nan,0.998,0.988,1.01
1.23,1.18,1.29,1.0,1.0,1.0,0.996,0.986,1.01
1.21,1.15,1.27,1.0,1.0,1.0,1.0,0.989,1.01
1.25,1.1,1.41,1.0,nan,nan,0.999,0.988,1.01
1.24,1.08,1.39,1.0,nan,nan,0.999,0.989,1.01
1.19,1.11,1.26,1.0,nan,nan,0.998,0.989,1.01
1.22,0.684,1.76,1.0,nan,nan,0.993,0.985,1.0
1.16,0.897,1.42,1.0,nan,nan,0.99,0.983,0.996
1.11,0.63,1.58,1.0,nan,nan,0.989,0.983,0.995
