0.953,0.810,1.005
0.963,0.805,1.004
0.724,0.802,1.041
0.765,0.809,1.027
0.979,0.808,1.029
0.840,0.791,1.037
0.681,0.815,0.999
0.860,0.823,1.020
0.996,0.848,1.008
0.628,0.801,1.030
0.951,0.807,1.027
1.008,0.827,1.001
0.880,0.802,1.013
0.895,0.801,1.000
0.838,0.788,1.014
0.924,0.816,1.023
0.915,0.779,1.045
0.926,0.790,1.047
0.980,0.800,1.021
0.865,0.794,1.031
0.900,0.804,1.009
0.928,0.783,1.025
0.731,0.819,1.009
0.780,0.798,1.032
0.787,0.796,0.991
0.857,0.773,1.004
0.968,0.796,1.016
0.871,0.777,1.017
0.934,0.801,1.030
0.888,0.782,1.021
0.888,0.812,1.040
1.009,0.821,1.028
0.834,0.814,1.010
0.913,0.838,1.024
0.753,0.757,1.035
0.947,0.788,1.011
0.898,0.832,1.034
0.858,0.806,1.056
0.993,0.805,1.032
0.899,0.806,1.042
0.645,0.801,1.017
0.736,0.784,1.040
0.910,0.804,1.007
0.849,0.800,1.035
0.965,0.823,1.012
0.835,0.796,1.041
0.829,0.781,1.041
0.571,0.781,1.026
0.915,0.790,1.020
0.874,0.810,1.014
1.036,0.810,0.998
0.844,0.806,0.996
1.000,0.800,1.022
0.958,0.808,1.025
0.978,0.796,1.062
0.777,0.835,1.025
0.737,0.817,1.011
0.810,0.811,1.035
0.833,0.803,1.026
0.919,0.800,1.034
0.996,0.820,1.028
0.972,0.815,1.040
0.639,0.777,1.020
0.700,0.780,1.033
0.662,0.790,1.015
1.098,0.803,1.030
0.639,0.796,1.021
0.991,0.802,0.991
0.975,0.816,1.035
0.839,0.801,1.013
0.987,0.817,1.015
0.990,0.817,1.020
0.921,0.808,1.042
1.034,0.815,1.024
0.933,0.810,1.003
0.941,0.832,1.040
1.035,0.802,1.020
0.875,0.813,1.001
0.830,0.812,1.008
0.916,0.807,1.046
0.880,0.809,1.025
0.914,0.813,1.031
0.964,0.796,1.033
0.864,0.799,1.039
0.890,0.793,1.038
0.985,0.800,1.007
0.759,0.796,1.004
1.056,0.840,1.021
0.973,0.779,1.046
0.940,0.813,0.997
1.042,0.799,1.034
0.854,0.803,1.061
0.890,0.779,1.050
0.904,0.803,1.004
0.940,0.807,1.043
0.863,0.809,1.009
1.071,0.810,1.026
0.914,0.806,1.037
0.943,0.823,1.048
0.823,0.791,1.007
0.924,0.798,1.063
0.930,0.802,1.041
0.941,0.804,1.017
0.828,0.804,1.031
0.803,0.812,1.031
0.907,0.797,1.047
1.004,0.788,1.039
0.806,0.789,1.006
0.999,0.810,1.018
0.892,0.792,1.034
1.056,0.810,1.032
0.845,0.784,1.028
0.873,0.797,1.036
1.020,0.794,1.062
0.926,0.834,1.008
0.754,0.818,1.024
0.938,0.800,1.032
1.010,0.818,1.055
0.945,0.792,1.030
0.726,0.784,1.016
0.986,0.803,1.028
0.881,0.800,1.029
1.076,0.825,1.002
0.857,0.812,1.070
0.548,0.798,1.014
0.772,0.809,1.055
1.009,0.830,1.054
0.811,0.815,1.047
0.880,0.781,1.029
0.877,0.797,1.008
0.940,0.793,1.030
0.707,0.767,1.053
0.822,0.773,1.024
0.699,0.811,1.008
0.816,0.797,1.034
0.937,0.821,1.041
0.864,0.824,1.025
1.023,0.783,1.026
1.005,0.812,1.008
0.884,0.795,1.026
0.985,0.801,1.018
0.918,0.804,1.045
0.823,0.784,1.033
0.961,0.762,1.020
0.934,0.818,1.016
0.890,0.799,1.023
0.922,0.815,1.034
0.911,0.797,1.003
0.927,0.803,1.040
0.914,0.822,1.059
0.961,0.822,1.039
0.781,0.791,1.003
0.791,0.793,1.051
0.799,0.781,1.042
1.035,0.818,1.009
0.911,0.804,1.036
0.757,0.802,1.015
0.945,0.782,1.033
1.043,0.816,1.054
0.931,0.805,1.016
0.806,0.794,1.010
0.971,0.785,1.035
0.892,0.816,1.035
0.892,0.825,1.044
0.798,0.793,1.027
0.843,0.816,1.010
0.915,0.786,1.028
1.014,0.814,1.008
0.899,0.830,1.019
0.956,0.791,1.036
0.836,0.823,1.032
0.886,0.799,1.013
0.926,0.785,1.033
0.875,0.799,1.028
0.979,0.800,1.007
1.027,0.829,1.025
0.759,0.812,1.043
0.943,0.795,1.029
0.867,0.812,1.024
1.003,0.824,1.040
0.850,0.784,1.029
0.885,0.800,1.020
0.743,0.808,1.033
0.772,0.765,1.045
0.932,0.798,1.019
0.911,0.788,1.017
0.991,0.809,1.000
0.726,0.783,1.019
0.768,0.786,1.005
