1.032,0.768,0.992
1.055,0.765,1.000
1.056,0.764,1.000
1.104,0.769,0.998
1.011,0.771,1.002
1.006,0.760,0.998
0.988,0.757,0.997
1.077,0.771,0.997
1.031,0.767,0.996
1.047,0.774,1.000
1.011,0.760,0.995
1.081,0.768,0.999
1.097,0.775,1.001
0.985,0.764,0.991
1.058,0.758,0.998
0.954,0.767,0.995
0.988,0.753,1.001
0.990,0.779,0.997
1.006,0.764,0.991
1.028,0.751,1.008
1.014,0.760,0.999
1.008,0.769,0.996
1.153,0.782,0.994
1.068,0.760,0.996
1.014,0.775,0.999
1.015,0.776,0.996
1.019,0.766,0.997
1.027,0.767,0.998
1.005,0.768,1.000
1.049,0.766,1.001
1.092,0.766,0.998
1.049,0.765,0.992
1.034,0.763,1.000
1.026,0.772,0.996
1.032,0.770,1.000
1.060,0.766,0.993
1.024,0.771,0.995
1.041,0.754,1.005
0.926,0.754,1.000
1.018,0.768,1.003
1.037,0.761,1.000
1.037,0.752,0.998
1.011,0.758,0.995
1.097,0.767,0.998
0.979,0.772,0.995
0.964,0.769,0.993
1.080,0.770,1.000
0.981,0.770,1.001
1.134,0.773,0.993
1.080,0.768,0.992
1.017,0.764,0.995
0.977,0.764,0.992
1.032,0.766,1.004
1.066,0.757,0.995
1.018,0.763,0.994
1.041,0.768,0.996
1.066,0.751,1.002
1.096,0.761,1.004
0.943,0.763,0.999
1.094,0.770,1.001
1.069,0.768,0.991
1.019,0.774,0.995
1.024,0.762,1.002
0.944,0.758,0.999
0.965,0.768,0.992
1.008,0.765,1.005
1.072,0.762,0.997
0.953,0.757,1.001
1.038,0.770,1.003
1.094,0.761,1.002
1.087,0.763,0.996
1.029,0.780,1.003
1.003,0.769,0.997
1.044,0.767,0.997
1.025,0.755,0.996
1.026,0.766,0.999
1.063,0.766,0.999
1.068,0.762,1.001
1.045,0.765,1.000
1.025,0.762,1.001
1.077,0.759,0.998
0.960,0.748,1.000
1.092,0.764,0.995
1.037,0.765,0.997
1.076,0.761,1.001
