-0.011,0.823,0.996
-0.011,0.944,0.994
0.000,nan,0.987
-0.010,0.946,0.994
-0.005,0.938,0.988
-0.007,0.914,0.992
-0.012,0.848,0.996
-0.005,0.888,0.990
-0.008,0.887,0.992
-0.025,0.935,0.996
-0.004,0.920,0.990
-0.009,0.885,0.994
-0.014,0.916,0.994
-0.006,0.915,0.992
-0.005,0.931,0.989
-0.005,0.877,0.989
-0.015,0.898,0.994
-0.004,0.910,0.988
-0.010,0.890,0.992
-0.009,0.949,0.994
-0.009,0.883,0.991
-0.013,0.935,0.993
-0.008,0.923,0.992
-0.006,0.858,0.990
-0.012,0.846,0.996
-0.007,0.875,0.992
-0.011,0.980,0.996
-0.009,0.957,0.993
-0.068,0.967,0.993
-0.017,0.894,0.995
-0.022,0.904,1.000
-0.011,0.905,0.995
-0.010,0.837,0.993
-0.008,0.936,0.993
-0.007,0.880,0.992
-0.013,0.905,0.998
-0.008,0.921,0.993
-0.008,0.907,0.992
-0.007,0.945,0.994
-0.012,0.887,0.996
-0.048,0.901,0.993
-0.011,0.889,0.996
-0.017,0.880,0.997
-0.010,0.912,0.992
-0.005,0.877,0.992
-0.013,0.933,0.996
-0.008,0.913,0.994
-0.008,0.832,0.993
-0.013,0.913,0.997
-0.013,0.876,0.996
-0.007,0.931,0.994
-0.011,0.929,0.995
-0.010,0.869,0.993
-0.005,0.883,0.990
-0.006,0.894,0.990
-0.020,0.922,0.996
-0.020,0.881,1.000
-0.009,0.935,0.993
-0.011,0.908,0.994
-0.080,0.916,0.996
-0.020,0.886,1.000
-0.010,0.871,0.992
-0.010,0.897,0.993
-0.008,0.846,0.991
-0.010,0.929,0.991
-0.015,0.881,0.992
-0.028,0.885,0.999
-0.012,0.895,0.998
-0.007,0.857,0.993
-0.005,0.904,0.990
-0.008,0.921,0.993
-0.032,0.945,0.999
-0.015,0.873,0.995
-0.013,0.807,0.995
-0.016,0.806,0.993
-0.006,0.949,0.992
-0.004,0.957,0.990
-0.016,0.901,1.000
-0.022,0.881,1.000
-0.015,0.880,0.998
-0.010,0.872,0.993
-0.008,0.943,0.993
-0.007,0.901,0.991
-0.011,0.837,0.994
-0.007,0.884,0.991
-0.015,0.903,0.998
-0.023,0.912,0.996
-0.011,0.920,0.996
-0.015,0.877,0.996
-0.009,0.881,0.994
-0.006,0.906,0.991
-0.005,0.909,0.990
-0.010,0.888,0.995
-0.010,0.915,0.995
-0.019,0.905,0.997
-0.013,0.916,0.997
-0.008,0.896,0.991
-0.007,0.929,0.991
-0.005,0.907,0.988
-0.010,0.908,0.992
-0.010,0.901,0.994
-0.011,0.916,0.996
-0.009,0.901,0.993
-0.011,0.918,0.995
-0.009,0.893,0.993
-0.013,0.963,0.996
-0.011,0.897,0.995
-0.011,0.926,0.994
-0.016,0.958,0.994
-0.019,0.945,0.995
-0.008,0.943,0.994
-0.009,0.895,0.994
-0.006,0.936,0.991
-0.008,0.881,0.992
-0.005,0.889,0.990
-0.010,0.946,0.996
-0.010,0.899,0.992
-0.016,0.899,0.997
-0.006,0.893,0.991
-0.010,0.947,0.993
-0.011,0.954,0.994
-0.010,0.884,0.994
-0.010,0.911,0.995
-0.008,0.899,0.992
-0.013,0.826,0.992
-0.010,0.921,0.993
-0.010,0.932,0.995
-0.015,0.907,0.996
-0.007,0.923,0.991
-0.013,0.931,0.996
-0.026,0.906,0.997
-0.012,0.861,0.993
-0.009,0.861,0.995
-0.005,0.847,0.991
-0.008,0.896,0.993
-0.010,0.795,0.994
-0.010,0.903,0.992
-0.010,0.902,0.996
-0.003,0.977,0.988
-0.006,0.950,0.989
-0.008,0.937,0.992
-0.011,0.901,0.996
-0.005,0.965,0.990
-0.006,0.854,0.990
-0.004,0.913,0.990
-0.013,0.907,0.996
-0.004,0.841,0.989
-0.017,0.845,0.997
-0.010,0.914,0.993
-0.024,0.874,0.996
-0.007,0.925,0.993
-0.012,0.898,0.999
-0.009,0.915,0.992
-0.018,0.852,0.995
-0.013,0.878,0.993
-0.009,0.916,0.992
-0.022,0.898,0.997
-0.006,0.916,0.991
-0.016,0.884,0.994
-0.011,0.910,0.995
-0.009,0.878,0.993
-0.004,0.983,0.990
-0.009,0.913,0.992
-0.007,0.916,0.992
-0.006,0.931,0.993
-0.066,0.917,0.995
-0.008,0.895,0.991
-0.018,0.937,0.997
-0.010,0.869,0.991
-0.008,0.878,0.992
-0.014,0.915,0.995
-0.008,0.831,0.993
-0.005,0.941,0.991
-0.012,0.883,0.996
-0.005,0.898,0.990
-0.006,0.915,0.991
-0.013,0.891,0.995
-0.010,0.853,0.991
-0.010,0.898,0.993
-0.005,0.949,0.991
-0.008,0.926,0.991
-0.009,0.868,0.992
-0.023,0.913,0.996
-0.009,0.891,0.993
-0.013,0.869,0.996
-0.014,0.887,0.999
-0.004,0.918,0.989
-0.024,0.862,0.996
-0.012,0.863,0.997
-0.009,0.877,0.992
-0.007,0.872,0.992
-0.016,0.881,0.996
-0.012,0.926,0.994
-0.009,0.873,0.994
-0.022,0.888,0.997
-0.025,0.865,0.998
-0.002,0.801,0.989
-0.045,0.869,0.994
-0.005,0.815,0.990
-0.006,0.881,0.992
-0.010,0.939,0.992
-0.010,0.895,0.993
-0.018,0.909,0.995
-0.011,0.846,0.992
-0.004,0.905,0.989
-0.023,0.906,0.995
-0.008,0.893,0.993
-0.006,0.897,0.990
-0.010,0.917,0.992
-0.005,0.853,0.992
