1.04,0.937,1.15,0.976,0.968,0.984,0.992,0.975,1.01
0.955,0.836,1.07,0.968,0.958,0.978,1.01,0.994,1.03
0.986,0.878,1.09,0.971,0.962,0.98,0.993,0.975,1.01
0.878,0.756,0.999,0.968,0.958,0.977,1.01,0.994,1.03
0.944,0.813,1.07,0.973,0.964,0.982,0.988,0.972,1.0
1.04,0.926,1.15,0.978,0.97,0.986,0.994,0.977,1.01
0.951,0.837,1.07,0.973,0.965,0.982,0.988,0.972,1.0
0.908,0.784,1.03,0.978,0.971,0.986,0.986,0.969,1.0
0.975,0.852,1.1,0.977,0.969,0.985,1.0,0.985,1.02
1.02,0.905,1.13,0.975,0.966,0.983,0.992,0.976,1.01
1.01,0.895,1.13,0.97,0.96,0.98,0.987,0.971,1.0
0.901,0.777,1.02,0.968,0.958,0.978,0.99,0.973,1.01
0.999,0.882,1.12,0.972,0.962,0.981,0.992,0.976,1.01
1.06,0.958,1.16,0.975,0.966,0.983,1.01,0.998,1.03
0.994,0.881,1.11,0.973,0.964,0.981,0.981,0.965,0.997
0.916,0.807,1.03,0.967,0.957,0.976,0.998,0.979,1.02
0.999,0.894,1.1,0.97,0.96,0.979,1.01,0.99,1.03
0.999,0.879,1.12,0.966,0.956,0.976,1.0,0.982,1.02
1.04,0.923,1.15,0.966,0.956,0.977,0.994,0.977,1.01
1.02,0.9,1.13,0.963,0.952,0.974,0.995,0.978,1.01
0.868,0.747,0.99,0.969,0.959,0.978,1.0,0.984,1.02
1.03,0.918,1.14,0.981,0.973,0.988,0.998,0.984,1.01
0.993,0.882,1.1,0.972,0.963,0.98,0.997,0.979,1.01
0.873,0.744,1.0,0.97,0.961,0.979,1.0,0.988,1.02
0.944,0.835,1.05,0.971,0.962,0.98,0.993,0.974,1.01
1.02,0.914,1.13,0.969,0.959,0.979,0.988,0.971,1.01
0.975,0.854,1.09,0.965,0.954,0.975,1.0,0.983,1.02
0.91,0.782,1.04,0.971,0.962,0.98,0.993,0.977,1.01
1.04,0.928,1.15,0.975,0.966,0.984,1.0,0.984,1.02
1.04,0.925,1.15,0.971,0.962,0.981,0.996,0.98,1.01
1.02,0.909,1.13,0.971,0.962,0.98,1.0,0.984,1.02
0.944,0.804,1.08,0.969,0.959,0.979,1.02,1.0,1.04
1.05,0.936,1.17,0.98,0.972,0.987,0.991,0.976,1.01
0.967,0.858,1.08,0.972,0.963,0.98,1.0,0.985,1.02
0.971,0.86,1.08,0.973,0.964,0.982,0.99,0.973,1.01
0.865,0.741,0.989,0.967,0.957,0.977,1.01,0.992,1.03
0.929,0.821,1.04,0.963,0.953,0.973,0.994,0.975,1.01
0.974,0.864,1.08,0.976,0.968,0.983,0.993,0.976,1.01
0.941,0.821,1.06,0.97,0.96,0.979,1.01,0.992,1.03
1.03,0.921,1.14,0.971,0.961,0.98,1.0,0.983,1.02
