1.09,1.0,1.18,0.787,0.753,0.822,1.01,0.988,1.04
0.892,0.455,1.33,0.752,0.711,0.794,0.994,0.968,1.02
0.83,0.476,1.18,0.736,0.693,0.779,0.985,0.961,1.01
1.14,1.04,1.25,0.773,0.734,0.812,1.01,0.988,1.04
1.15,1.02,1.29,0.776,0.732,0.819,0.973,0.951,0.995
1.15,1.07,1.24,0.806,0.768,0.845,1.01,0.982,1.03
1.02,0.615,1.42,0.78,0.742,0.818,0.978,0.955,1.0
0.918,0.512,1.32,0.787,0.75,0.824,1.01,0.984,1.04
1.15,1.04,1.26,0.759,0.716,0.803,0.992,0.966,1.02
0.914,0.639,1.19,0.758,0.719,0.796,0.991,0.964,1.02
0.819,0.563,1.07,0.75,0.711,0.789,1.01,0.981,1.04
1.02,0.644,1.39,0.743,0.704,0.781,1.03,0.998,1.06
0.836,0.448,1.22,0.741,0.698,0.785,0.996,0.971,1.02
0.984,0.719,1.25,0.763,0.723,0.803,1.0,0.975,1.02
0.906,0.504,1.31,0.742,0.702,0.782,1.04,1.01,1.06
0.851,0.565,1.14,0.788,0.749,0.827,0.973,0.949,0.996
1.0,0.804,1.2,0.788,0.75,0.826,0.994,0.97,1.02
0.9,0.563,1.24,0.733,0.69,0.775,0.998,0.972,1.02
1.17,1.08,1.25,0.793,0.757,0.829,1.01,0.983,1.04
1.0,0.669,1.34,0.749,0.707,0.791,1.0,0.974,1.03
0.981,0.713,1.25,0.776,0.738,0.814,1.01,0.981,1.03
1.17,1.08,1.27,0.811,0.773,0.849,1.0,0.976,1.02
1.12,0.9,1.34,0.765,0.724,0.807,0.988,0.964,1.01
1.11,0.995,1.23,0.778,0.74,0.815,0.988,0.963,1.01
1.2,1.12,1.28,0.786,0.747,0.825,1.0,0.978,1.03
1.17,1.08,1.27,0.739,0.693,0.785,0.992,0.968,1.02
1.05,0.841,1.27,0.736,0.695,0.776,1.01,0.984,1.04
1.14,1.03,1.25,0.768,0.729,0.807,0.981,0.957,1.0
1.07,0.922,1.23,0.776,0.738,0.815,1.0,0.976,1.03
1.26,1.15,1.38,0.785,0.746,0.823,0.994,0.968,1.02
1.14,1.04,1.24,0.785,0.747,0.823,0.993,0.968,1.02
0.86,0.564,1.16,0.75,0.708,0.792,1.01,0.979,1.03
0.952,0.727,1.18,0.775,0.736,0.815,0.998,0.973,1.02
1.24,1.17,1.32,0.762,0.721,0.803,0.995,0.97,1.02
1.09,0.849,1.33,0.761,0.719,0.804,0.989,0.964,1.01
1.09,0.815,1.36,0.782,0.745,0.82,0.995,0.97,1.02
1.08,0.987,1.17,0.743,0.701,0.784,1.02,0.987,1.04
0.979,0.649,1.31,0.822,0.783,0.86,0.987,0.964,1.01
1.15,1.06,1.23,0.781,0.746,0.816,1.01,0.982,1.04
0.966,0.601,1.33,0.774,0.737,0.811,1.0,0.976,1.03
