1.282,0.995,1.066
1.063,0.986,1.080
1.268,0.998,1.024
1.073,0.993,1.012
1.179,0.996,1.019
1.267,0.995,1.049
1.228,0.998,0.999
1.063,0.981,0.984
1.121,0.997,1.010
1.237,0.998,1.079
1.130,1.000,1.073
1.154,0.993,1.055
1.150,0.994,1.044
1.230,0.992,1.081
1.063,0.994,1.012
1.413,1.000,1.003
1.161,0.996,1.007
1.305,0.990,1.064
1.363,1.000,1.007
1.360,0.999,1.050
1.273,0.996,1.050
1.373,0.999,1.049
1.197,0.999,1.029
1.291,0.999,1.046
1.181,0.992,1.052
1.244,0.998,1.053
1.079,0.992,1.014
1.235,0.999,1.033
1.143,0.994,1.091
1.203,0.995,1.005
1.387,1.000,1.043
0.958,0.993,1.053
1.077,0.991,1.014
1.295,1.000,1.020
0.893,0.994,1.074
0.989,0.991,0.991
1.304,0.992,0.986
1.204,0.990,1.126
1.208,0.992,0.947
1.145,0.996,1.043
1.298,0.999,1.034
1.314,0.998,0.981
1.112,0.996,1.024
1.224,1.000,1.044
1.348,0.999,1.053
1.230,0.994,1.030
1.234,0.997,1.004
1.227,0.997,1.021
1.055,0.993,0.991
0.892,0.993,0.996
1.195,0.997,1.007
1.205,0.992,1.039
1.094,0.987,1.022
1.080,0.996,1.043
1.062,0.983,1.053
1.031,0.976,1.028
1.208,1.000,1.050
1.004,0.991,1.003
1.169,0.996,1.020
1.234,0.995,1.018
1.213,0.996,1.065
1.203,0.996,0.973
1.062,0.981,1.024
1.288,1.000,1.021
1.045,0.989,1.044
1.135,0.995,1.039
1.175,0.995,1.047
1.213,0.993,1.020
1.329,0.999,1.083
1.344,1.000,1.001
1.293,1.000,1.047
1.247,0.997,1.029
1.023,0.988,1.018
1.259,1.000,1.072
1.294,0.995,1.052
1.305,0.999,1.057
0.975,0.996,1.011
1.163,0.996,1.007
1.193,0.991,1.019
1.269,0.986,1.042
1.380,1.000,1.006
1.272,0.994,1.014
1.313,0.990,1.028
1.317,1.000,1.044
1.123,0.998,1.060
1.222,0.989,1.024
1.060,0.989,1.042
1.154,0.994,1.086
1.139,0.988,0.981
1.012,0.990,1.023
1.216,0.996,1.020
1.114,0.996,1.028
1.278,1.000,0.998
1.267,1.000,1.109
1.128,0.982,1.036
1.124,0.993,1.019
0.917,0.988,1.015
1.114,0.982,1.010
1.366,1.000,1.018
1.159,0.993,0.999
1.233,0.997,0.996
1.139,0.994,1.043
0.966,0.992,1.042
1.265,0.998,1.029
1.299,0.999,1.035
1.164,0.990,0.964
1.341,0.999,0.994
1.097,0.985,1.007
1.122,0.991,1.002
1.128,0.995,1.045
1.031,0.998,0.987
1.359,0.998,1.015
1.406,1.000,1.045
1.209,0.999,1.033
1.237,1.000,1.092
1.346,1.000,1.068
1.079,0.988,1.011
1.284,1.000,1.066
1.160,0.996,1.078
1.243,0.993,1.025
1.425,1.000,1.027
1.356,1.000,0.986
1.016,0.996,1.007
1.268,0.995,1.030
1.287,0.998,1.064
1.216,0.994,0.989
1.281,0.996,0.957
1.346,0.999,1.056
1.104,0.993,1.032
1.196,0.995,1.028
1.246,0.998,1.113
1.349,0.998,1.037
1.044,0.997,0.990
1.231,1.000,1.056
1.310,1.000,1.030
1.369,0.997,1.027
1.243,0.999,1.036
1.200,0.996,1.041
1.179,0.988,1.008
1.224,1.000,1.075
1.236,1.000,1.101
1.282,0.998,1.114
1.038,0.979,1.081
1.118,0.996,1.016
1.273,1.000,1.009
1.051,0.990,1.007
1.154,0.988,1.057
1.100,0.996,1.051
0.989,0.986,0.996
1.094,0.984,1.091
1.323,1.000,1.069
1.136,0.998,0.996
1.008,0.997,1.044
1.114,0.993,1.049
1.242,0.996,1.036
1.224,1.000,1.066
1.146,0.997,1.008
1.160,0.998,1.009
1.271,0.998,1.041
1.024,0.977,1.050
1.348,0.999,1.054
1.232,0.991,0.986
1.135,0.990,1.006
1.164,0.987,1.031
1.205,0.992,1.080
1.232,0.999,1.059
1.154,1.000,1.079
1.295,0.996,1.044
1.122,0.993,1.012
0.982,0.992,1.009
1.244,0.999,1.057
1.322,1.000,1.041
1.240,0.989,0.998
1.377,0.999,1.035
1.319,0.999,1.033
1.214,1.000,1.137
1.107,0.987,1.016
1.087,0.994,1.007
1.127,0.994,1.002
1.219,0.996,1.035
1.239,0.995,1.085
1.116,0.996,1.038
1.300,0.994,1.040
0.923,0.986,1.018
1.164,0.994,1.023
1.252,1.000,1.122
1.359,0.999,1.032
1.163,0.994,1.074
1.194,0.996,1.018
1.113,0.996,1.019
0.829,0.996,1.050
1.152,0.999,1.010
1.161,0.993,1.002
1.174,0.994,1.010
1.201,0.992,0.996
1.289,0.998,1.088
0.889,0.994,1.004
1.331,0.996,0.996
1.247,0.993,1.004
1.256,0.994,1.042
1.172,1.000,1.051
1.316,0.997,1.081
1.229,0.987,0.986
1.111,0.999,1.040
1.073,0.996,1.027
0.993,0.981,1.090
1.061,0.994,1.047
1.101,0.990,1.040
1.288,1.000,1.075
1.311,0.996,0.978
1.226,0.996,1.011
1.113,0.993,1.093
1.208,1.000,1.011
1.096,0.993,1.081
0.916,0.994,0.975
1.367,0.999,1.024
1.218,1.000,1.003
1.188,0.997,1.013
0.918,0.993,1.071
1.179,0.992,1.058
1.016,0.996,1.039
1.244,1.000,1.052
1.210,1.000,1.089
1.159,0.996,1.029
1.182,0.995,1.061
1.303,0.996,1.014
1.278,0.999,1.041
1.157,0.994,1.080
1.115,0.988,1.072
1.200,0.998,1.092
1.159,0.990,1.046
1.052,0.986,1.070
1.094,0.995,1.015
0.855,0.996,1.040
1.263,0.997,1.014
1.351,1.000,1.047
1.229,0.997,1.013
1.090,0.996,1.050
1.239,0.993,1.036
1.123,0.987,1.101
1.160,0.996,1.032
1.283,1.000,0.997
1.342,0.998,1.052
1.299,0.998,1.043
1.141,0.997,1.025
0.885,0.996,1.021
1.305,1.000,1.016
1.117,0.982,1.077
1.254,0.997,1.041
1.193,1.000,1.048
1.281,0.999,1.030
1.189,0.997,1.034
1.161,0.997,0.988
1.274,0.995,1.029
1.318,1.000,1.014
0.933,0.987,1.047
1.107,0.989,1.025
1.269,0.998,1.054
1.243,0.998,1.033
1.178,0.988,1.053
1.296,0.998,1.053
1.386,1.000,1.060
1.275,0.987,1.034
1.243,1.000,1.048
1.127,0.987,1.052
1.293,0.995,1.059
1.287,0.993,0.974
1.167,0.994,1.031
0.989,0.996,1.049
1.250,1.000,1.078
1.206,0.987,1.040
1.250,1.000,1.016
1.254,0.998,0.980
1.358,0.996,1.016
1.222,0.995,1.001
1.269,0.991,0.985
1.059,0.996,1.026
0.927,0.990,1.045
1.305,1.000,1.005
1.289,1.000,1.074
1.101,0.988,1.011
1.067,0.987,1.006
1.152,0.997,1.030
1.217,0.994,1.028
1.240,0.994,1.037
1.317,0.999,1.035
1.303,0.999,1.047
1.003,0.995,1.051
1.309,0.999,0.992
1.077,0.996,0.945
1.150,0.996,1.050
1.289,1.000,1.055
1.164,0.990,1.138
1.347,0.997,1.041
1.340,0.998,1.052
0.901,0.995,1.054
1.247,0.995,1.057
1.317,0.999,1.043
1.289,0.997,1.065
1.025,0.986,0.983
0.910,0.999,0.970
1.226,0.997,1.071
1.240,0.996,0.972
1.226,0.994,1.008
1.328,0.999,1.040
1.304,0.999,1.046
1.241,0.998,1.003
0.998,0.995,1.022
1.290,1.000,1.044
1.208,0.995,0.999
0.969,0.990,1.053
1.126,0.995,1.014
1.283,1.000,1.086
1.132,1.000,1.078
0.999,0.994,0.999
1.194,0.987,1.041
1.226,0.999,1.060
1.137,1.000,1.048
1.200,0.995,1.029
0.950,0.991,0.997
1.289,0.997,0.988
1.079,0.990,0.997
1.138,0.990,1.011
1.263,1.000,1.052
0.905,0.992,0.994
1.125,0.995,1.035
1.308,1.000,1.024
1.198,1.000,1.073
1.252,0.995,1.003
1.119,0.992,1.015
1.114,0.996,0.995
1.217,0.994,1.037
1.150,0.994,1.035
1.419,0.999,1.113
1.220,1.000,1.045
1.295,0.998,1.039
1.271,0.996,1.062
1.157,1.000,1.046
1.198,0.997,1.025
0.688,0.998,0.992
0.928,0.987,1.061
1.292,0.998,1.073
1.243,0.990,1.031
1.217,1.000,1.042
1.048,0.987,1.004
1.220,0.994,1.022
1.283,0.998,1.036
1.345,0.999,1.047
1.083,0.997,1.051
1.130,0.998,1.009
1.028,0.995,0.973
1.255,1.000,1.040
1.246,0.999,0.999
1.229,0.993,1.047
1.350,1.000,1.030
1.213,0.996,1.033
0.943,0.991,0.993
1.212,0.995,1.056
1.370,0.999,1.030
1.283,1.000,1.054
1.298,0.996,1.080
1.238,0.998,1.059
1.343,0.995,0.988
1.118,0.996,1.043
1.238,0.990,1.061
1.041,0.987,1.004
1.127,0.996,1.053
1.229,0.993,1.082
1.359,0.998,1.017
1.235,0.994,1.044
1.136,0.995,1.114
1.185,0.996,1.010
1.198,0.996,1.040
1.188,0.995,0.985
1.397,1.000,0.996
