1.01,0.939,1.08,0.859,0.835,0.883,0.988,0.941,1.04
1.02,0.947,1.09,0.858,0.835,0.882,0.988,0.941,1.03
1.1,1.04,1.16,0.882,0.861,0.904,0.997,0.955,1.04
0.992,0.919,1.06,0.855,0.831,0.879,0.993,0.947,1.04
1.04,0.973,1.11,0.869,0.847,0.891,0.941,0.898,0.984
1.08,1.02,1.15,0.88,0.858,0.902,0.976,0.935,1.02
1.06,0.996,1.12,0.874,0.853,0.894,0.987,0.941,1.03
1.08,1.02,1.15,0.881,0.86,0.903,0.959,0.916,1.0
1.06,0.992,1.13,0.872,0.849,0.894,1.01,0.964,1.06
1.07,1.01,1.14,0.882,0.861,0.904,1.03,0.983,1.08
1.05,0.986,1.11,0.866,0.845,0.888,0.966,0.923,1.01
1.05,0.978,1.12,0.872,0.85,0.895,1.04,0.993,1.09
0.969,0.895,1.04,0.845,0.82,0.871,1.03,0.976,1.08
0.997,0.927,1.07,0.858,0.835,0.881,0.982,0.94,1.02
1.01,0.941,1.08,0.86,0.837,0.884,0.976,0.933,1.02
1.05,0.986,1.12,0.882,0.861,0.903,0.993,0.948,1.04
1.0,0.933,1.07,0.851,0.827,0.876,0.995,0.947,1.04
1.06,0.99,1.12,0.877,0.856,0.899,0.998,0.952,1.04
1.01,0.944,1.08,0.859,0.836,0.882,1.03,0.978,1.08
1.03,0.96,1.09,0.862,0.84,0.885,1.03,0.977,1.08
1.02,0.95,1.08,0.867,0.846,0.889,1.03,0.983,1.08
1.03,0.963,1.1,0.861,0.837,0.884,1.01,0.967,1.06
1.03,0.957,1.1,0.86,0.836,0.884,1.01,0.959,1.06
1.05,0.983,1.12,0.873,0.851,0.895,0.994,0.95,1.04
1.05,0.985,1.12,0.881,0.86,0.902,0.981,0.938,1.03
1.01,0.944,1.08,0.865,0.843,0.887,1.05,0.998,1.1
1.04,0.967,1.1,0.875,0.853,0.897,0.983,0.938,1.03
1.02,0.957,1.09,0.871,0.849,0.893,0.974,0.931,1.02
1.06,0.996,1.12,0.872,0.851,0.894,1.01,0.965,1.06
1.05,0.986,1.12,0.872,0.849,0.894,0.983,0.94,1.03
1.02,0.953,1.09,0.854,0.83,0.878,0.984,0.938,1.03
1.04,0.972,1.1,0.872,0.851,0.893,0.945,0.902,0.989
1.05,0.98,1.12,0.868,0.845,0.892,0.997,0.953,1.04
0.997,0.927,1.07,0.848,0.823,0.872,0.995,0.951,1.04
1.06,0.995,1.13,0.873,0.851,0.896,0.986,0.942,1.03
1.05,0.984,1.12,0.876,0.853,0.898,0.99,0.942,1.04
1.05,0.986,1.12,0.879,0.857,0.9,1.01,0.962,1.06
0.97,0.899,1.04,0.848,0.824,0.872,0.997,0.95,1.04
1.01,0.94,1.07,0.87,0.849,0.892,1.05,1.0,1.1
1.06,0.995,1.13,0.881,0.859,0.902,1.01,0.961,1.05
