0.289,-0.193,0.77,0.866,0.834,0.898,1.0,0.999,1.0
0.505,0.235,0.775,0.916,0.893,0.939,0.999,0.997,1.0
0.509,0.162,0.856,0.881,0.852,0.911,1.0,0.998,1.0
0.563,0.105,1.02,0.872,0.841,0.903,1.0,0.998,1.0
0.67,0.323,1.02,0.886,0.859,0.913,1.0,0.997,1.0
0.732,0.393,1.07,0.905,0.88,0.93,0.999,0.997,1.0
0.613,0.233,0.992,0.871,0.84,0.903,0.999,0.997,1.0
0.706,0.358,1.05,0.889,0.864,0.913,1.0,1.0,1.0
0.647,0.271,1.02,0.862,0.828,0.896,0.999,0.997,1.0
0.79,0.561,1.02,0.893,0.867,0.918,1.0,0.998,1.0
0.847,0.6,1.09,0.881,0.854,0.909,0.999,0.997,1.0
0.578,0.178,0.978,0.867,0.835,0.9,1.0,0.998,1.0
0.893,0.655,1.13,0.906,0.877,0.936,0.998,0.996,1.0
0.746,0.538,0.954,0.898,0.87,0.926,1.0,0.998,1.0
0.861,0.662,1.06,0.872,0.841,0.902,1.0,0.999,1.0
0.539,0.189,0.89,0.872,0.843,0.901,0.999,0.997,1.0
0.871,0.487,1.26,0.886,0.857,0.915,0.999,0.997,1.0
0.586,0.285,0.887,0.898,0.871,0.925,0.999,0.997,1.0
0.551,0.195,0.906,0.872,0.84,0.904,0.999,0.996,1.0
0.659,0.337,0.981,0.881,0.852,0.911,1.0,0.999,1.0
0.87,0.586,1.15,0.879,0.849,0.909,1.0,0.998,1.0
0.97,0.724,1.22,0.899,0.874,0.923,1.0,1.0,1.0
0.691,0.0698,1.31,0.907,0.883,0.932,1.0,0.999,1.0
0.679,0.237,1.12,0.899,0.874,0.923,1.0,0.999,1.0
0.598,0.286,0.911,0.888,0.86,0.916,1.0,0.998,1.0
0.695,0.306,1.08,0.894,0.862,0.927,0.998,0.996,1.0
0.679,0.427,0.93,0.903,0.877,0.929,1.0,0.998,1.0
0.791,0.502,1.08,0.844,0.808,0.879,1.0,0.997,1.0
0.443,-0.00405,0.889,0.905,0.878,0.931,1.0,0.998,1.0
0.665,0.35,0.98,0.896,0.869,0.924,1.0,0.997,1.0
0.65,0.295,1.01,0.879,0.85,0.907,1.0,0.998,1.0
0.481,0.129,0.833,0.896,0.868,0.923,0.999,0.997,1.0
0.797,0.561,1.03,0.904,0.878,0.929,0.999,0.997,1.0
0.573,0.184,0.962,0.901,0.878,0.924,1.0,0.999,1.0
1.01,0.791,1.23,0.86,0.829,0.891,1.0,0.998,1.0
0.997,0.865,1.13,0.905,0.882,0.929,1.0,0.998,1.0
0.778,0.499,1.06,0.879,0.852,0.906,1.0,0.998,1.0
0.654,0.311,0.998,0.905,0.881,0.93,1.0,0.998,1.0
0.817,0.577,1.06,0.85,0.818,0.882,1.0,0.999,1.0
0.69,0.357,1.02,0.851,0.819,0.883,1.0,0.999,1.0
