1.16,1.12,1.19,0.76,0.746,0.774,0.997,0.989,1.01
1.1,1.04,1.16,0.742,0.729,0.755,1.0,0.994,1.01
1.07,1.01,1.14,0.743,0.73,0.756,0.998,0.99,1.01
1.05,0.983,1.11,0.75,0.737,0.763,0.996,0.988,1.0
1.12,1.06,1.19,0.754,0.741,0.768,0.994,0.986,1.0
1.11,1.07,1.15,0.752,0.739,0.764,0.999,0.991,1.01
1.14,1.11,1.18,0.744,0.731,0.757,1.0,0.993,1.01
1.16,1.13,1.19,0.739,0.726,0.753,0.999,0.991,1.01
1.12,1.06,1.18,0.742,0.728,0.755,1.0,0.993,1.01
1.05,0.961,1.14,0.751,0.738,0.764,1.0,0.994,1.01
1.05,0.965,1.13,0.76,0.748,0.773,0.997,0.989,1.01
1.13,1.09,1.16,0.753,0.739,0.766,0.996,0.987,1.0
1.07,0.983,1.16,0.751,0.738,0.765,1.0,0.992,1.01
1.12,1.08,1.16,0.76,0.747,0.773,0.998,0.99,1.01
1.04,0.952,1.13,0.759,0.746,0.772,0.998,0.99,1.01
1.14,1.09,1.19,0.754,0.741,0.767,1.0,0.996,1.01
1.1,1.04,1.16,0.766,0.754,0.779,0.999,0.991,1.01
1.09,1.02,1.16,0.752,0.739,0.765,0.999,0.99,1.01
1.13,1.1,1.16,0.743,0.729,0.757,1.0,0.993,1.01
1.13,1.09,1.17,0.745,0.732,0.758,0.999,0.991,1.01
1.07,1.01,1.13,0.743,0.73,0.757,0.996,0.987,1.0
1.08,0.985,1.17,0.74,0.727,0.754,1.0,0.992,1.01
1.06,0.984,1.13,0.752,0.74,0.764,1.01,0.998,1.01
1.1,1.03,1.17,0.752,0.739,0.764,1.0,0.992,1.01
1.16,1.12,1.19,0.752,0.739,0.765,0.993,0.985,1.0
1.11,1.06,1.16,0.753,0.74,0.766,0.996,0.987,1.0
1.11,1.07,1.15,0.762,0.75,0.775,1.0,0.996,1.01
1.12,1.09,1.15,0.753,0.739,0.766,0.995,0.987,1.0
1.13,1.08,1.19,0.766,0.753,0.779,1.01,0.998,1.01
1.07,1.0,1.14,0.758,0.746,0.771,0.996,0.988,1.0
1.15,1.11,1.19,0.754,0.741,0.768,1.0,0.992,1.01
1.13,1.1,1.16,0.754,0.741,0.767,1.0,0.993,1.01
1.15,1.12,1.18,0.754,0.742,0.767,1.0,0.994,1.01
1.12,1.08,1.17,0.757,0.743,0.77,1.0,0.994,1.01
1.09,1.03,1.15,0.736,0.722,0.749,0.998,0.99,1.01
1.11,1.06,1.16,0.749,0.736,0.762,1.01,0.999,1.02
1.1,1.03,1.16,0.749,0.737,0.762,1.01,0.997,1.01
1.13,1.08,1.18,0.753,0.74,0.766,1.0,0.993,1.01
1.14,1.08,1.2,0.759,0.746,0.773,0.997,0.988,1.01
1.1,1.04,1.16,0.752,0.739,0.765,1.0,0.996,1.01
