0.863,0.767,0.96,0.96,0.95,0.97,1.0,0.964,1.04
0.994,0.904,1.08,0.966,0.957,0.976,0.989,0.956,1.02
0.996,0.901,1.09,0.972,0.963,0.98,1.01,0.977,1.04
0.912,0.817,1.01,0.968,0.959,0.976,1.0,0.97,1.03
0.939,0.848,1.03,0.967,0.958,0.976,1.01,0.973,1.04
0.935,0.833,1.04,0.965,0.955,0.974,1.02,0.983,1.06
0.9,0.8,0.999,0.967,0.958,0.976,1.03,0.996,1.07
0.959,0.861,1.06,0.969,0.96,0.977,1.02,0.983,1.05
0.956,0.861,1.05,0.967,0.958,0.976,1.01,0.973,1.04
1.02,0.937,1.11,0.967,0.957,0.976,1.0,0.965,1.03
0.96,0.864,1.06,0.97,0.962,0.979,1.01,0.974,1.04
0.96,0.861,1.06,0.973,0.965,0.981,0.966,0.936,0.996
0.924,0.824,1.02,0.966,0.957,0.975,0.976,0.945,1.01
0.978,0.883,1.07,0.968,0.959,0.977,0.968,0.937,0.999
0.986,0.89,1.08,0.972,0.964,0.981,1.01,0.977,1.04
0.945,0.848,1.04,0.968,0.959,0.977,1.0,0.967,1.03
1.03,0.939,1.11,0.977,0.969,0.984,1.02,0.987,1.05
0.92,0.82,1.02,0.969,0.961,0.978,1.01,0.978,1.05
0.999,0.906,1.09,0.964,0.954,0.974,0.99,0.958,1.02
1.06,0.968,1.14,0.979,0.972,0.986,1.01,0.976,1.04
0.957,0.871,1.04,0.968,0.959,0.977,0.968,0.936,1.0
0.98,0.882,1.08,0.975,0.967,0.982,0.96,0.93,0.99
0.993,0.901,1.09,0.972,0.964,0.98,1.0,0.969,1.03
0.992,0.899,1.09,0.972,0.963,0.981,1.01,0.98,1.05
0.991,0.902,1.08,0.971,0.962,0.98,0.966,0.935,0.997
0.979,0.875,1.08,0.977,0.97,0.984,0.996,0.966,1.03
0.939,0.846,1.03,0.964,0.954,0.974,0.998,0.964,1.03
0.94,0.847,1.03,0.973,0.965,0.981,0.992,0.962,1.02
0.966,0.874,1.06,0.966,0.957,0.975,0.99,0.955,1.02
0.894,0.788,1.0,0.969,0.961,0.977,1.0,0.968,1.03
0.98,0.88,1.08,0.969,0.961,0.978,1.02,0.987,1.05
0.969,0.876,1.06,0.971,0.963,0.98,1.0,0.969,1.04
0.909,0.814,1.0,0.963,0.953,0.972,1.02,0.982,1.05
0.987,0.894,1.08,0.969,0.961,0.978,1.02,0.985,1.05
0.907,0.804,1.01,0.969,0.96,0.977,1.04,1.0,1.07
0.995,0.904,1.09,0.976,0.969,0.983,0.999,0.969,1.03
0.944,0.849,1.04,0.966,0.957,0.975,1.0,0.969,1.03
0.963,0.869,1.06,0.97,0.962,0.979,1.03,0.992,1.06
0.862,0.754,0.969,0.965,0.955,0.974,1.04,1.0,1.08
0.901,0.806,0.996,0.97,0.961,0.978,0.99,0.958,1.02
