2.484,1.000,0.969
2.429,0.940,1.014
2.494,0.917,0.986
2.432,0.926,1.018
2.488,0.931,0.983
2.423,0.904,1.030
2.503,0.943,0.968
2.531,1.000,0.953
2.457,0.952,1.012
2.450,0.891,0.988
2.464,0.956,0.955
2.411,0.920,1.010
2.362,0.846,0.998
2.487,1.000,0.983
2.393,0.951,1.038
2.465,0.967,0.978
2.431,0.942,0.988
2.500,0.911,0.980
2.470,0.977,0.998
2.451,0.928,0.980
2.493,0.961,0.978
2.470,0.967,0.985
2.473,0.974,0.992
2.470,0.971,0.983
2.437,0.902,0.985
2.463,0.930,0.989
2.435,0.968,0.972
2.462,0.938,0.990
2.506,0.966,0.964
2.455,0.961,0.973
2.414,0.896,0.994
2.431,0.947,1.018
2.432,0.863,1.024
2.488,0.982,1.006
2.467,0.927,0.973
2.423,0.887,0.983
2.384,0.893,0.985
2.478,0.955,0.970
2.508,0.957,0.964
2.411,0.915,1.018
2.428,0.929,0.983
2.417,0.920,1.003
2.456,0.942,0.999
2.509,1.000,0.957
2.451,0.953,0.996
2.495,0.959,1.003
2.450,1.000,0.943
2.466,0.967,0.986
2.481,0.945,0.995
2.460,0.943,0.993
2.456,0.957,0.976
2.431,0.893,0.992
2.476,1.000,0.983
2.493,0.950,1.012
2.414,1.000,0.987
2.513,1.000,0.961
2.468,0.932,0.982
2.338,0.793,0.997
2.483,0.978,1.025
2.481,0.948,0.985
2.423,0.871,1.008
2.399,0.922,1.033
2.510,1.000,0.971
2.463,0.927,1.016
2.417,0.845,1.035
2.459,0.887,0.991
2.414,0.971,1.045
2.403,0.904,1.029
2.463,0.960,0.977
2.456,0.966,0.979
2.425,0.846,0.972
2.374,0.857,1.028
2.451,0.924,0.985
2.399,0.951,0.992
2.460,0.924,1.015
2.470,0.915,1.010
2.460,0.940,0.987
2.471,0.924,0.983
2.445,0.946,0.990
2.460,0.946,1.004
2.360,0.830,1.050
2.503,1.000,0.972
2.441,0.973,1.007
2.430,0.923,0.997
2.452,1.000,0.976
2.498,0.960,1.009
2.407,0.933,0.980
2.474,0.963,0.964
2.463,0.968,0.991
2.425,0.902,1.013
2.477,0.967,0.996
2.487,0.966,0.984
2.431,0.912,1.013
2.491,0.953,1.017
2.433,0.972,0.998
2.453,0.942,0.950
2.468,0.917,0.972
2.466,0.919,0.963
2.487,0.923,0.972
2.459,0.967,0.988
2.418,0.871,1.023
2.433,0.905,0.987
2.410,0.872,0.979
2.431,0.881,1.007
2.470,0.947,1.027
2.496,0.954,0.958
2.412,0.900,0.988
2.451,0.952,0.965
2.433,0.923,1.042
2.479,1.000,0.966
2.451,0.959,0.969
2.482,0.834,0.961
2.421,0.902,0.973
2.378,0.873,1.055
2.451,0.927,0.968
2.469,0.979,1.015
2.417,0.920,1.014
2.471,1.000,0.955
2.442,0.891,0.986
2.480,0.971,0.987
2.515,1.000,0.964
2.465,0.973,1.009
2.457,0.927,0.978
2.439,0.954,1.001
2.432,0.860,0.990
2.469,0.979,0.994
2.411,0.894,0.998
2.366,0.897,1.037
2.450,0.913,1.006
2.448,0.937,0.997
2.468,0.958,0.976
2.438,0.884,1.003
2.453,0.917,0.975
2.480,0.965,0.987
2.391,0.922,1.046
2.386,0.898,0.976
2.407,0.860,1.014
2.454,1.000,0.975
2.435,0.865,0.978
2.458,0.959,1.008
2.455,0.957,0.969
2.471,0.959,0.979
2.457,0.904,0.962
2.351,0.943,1.071
2.462,1.000,0.986
2.449,0.970,1.031
2.535,1.000,0.962
2.457,0.918,0.974
2.416,0.932,1.016
