1.247,0.968,0.943
1.142,0.991,0.965
1.120,0.973,0.959
1.322,0.989,0.981
1.291,0.995,0.960
1.133,0.995,0.950
1.143,0.979,0.953
1.103,0.996,0.976
1.220,1.000,0.933
1.065,0.988,0.990
1.136,0.996,0.954
1.392,1.000,0.960
1.197,1.000,0.953
1.321,1.000,0.936
1.370,1.000,0.977
1.227,1.000,0.964
1.208,1.000,0.937
1.274,1.000,0.945
1.303,1.000,0.941
1.026,0.973,0.932
1.281,0.988,0.938
1.203,1.000,0.933
1.287,1.000,0.943
1.180,0.963,0.954
1.259,0.996,0.960
1.224,0.969,0.969
1.323,1.000,0.945
1.287,1.000,0.951
1.127,0.990,0.967
1.116,0.992,0.977
1.224,0.977,0.963
1.217,0.993,0.942
1.289,0.997,0.979
0.958,0.966,0.945
1.287,0.995,0.966
1.296,1.000,0.941
1.142,0.986,0.924
1.144,0.984,0.957
1.324,1.000,0.947
1.058,0.980,0.947
1.324,1.000,0.947
1.236,0.986,0.950
1.267,0.995,0.967
1.319,1.000,0.951
1.100,0.980,0.962
1.410,1.000,0.946
1.227,0.979,0.933
1.064,0.986,0.954
1.311,1.000,0.928
1.222,1.000,0.938
1.190,0.995,0.971
1.221,1.000,0.941
1.163,0.977,0.931
1.248,0.990,0.953
1.046,0.989,0.971
1.311,1.000,0.935
1.052,0.989,0.958
1.333,1.000,0.936
1.258,1.000,0.957
1.191,0.983,0.938
1.191,1.000,0.944
1.332,1.000,0.956
1.127,0.992,0.955
1.142,0.982,0.987
1.202,0.996,0.960
1.296,1.000,0.947
1.296,0.994,0.962
1.145,0.983,0.960
1.317,1.000,0.971
1.145,0.991,0.953
1.233,0.985,0.954
1.215,0.982,0.931
1.321,1.000,0.934
1.150,0.996,0.975
1.292,1.000,0.936
1.228,1.000,0.928
1.194,1.000,0.961
0.959,0.996,0.972
1.292,0.979,0.942
1.187,0.997,0.974
1.153,0.971,0.946
1.236,0.991,0.951
1.193,0.984,0.943
1.221,1.000,0.936
1.226,0.996,0.974
1.311,1.000,0.943
1.128,0.982,0.955
1.275,0.993,0.975
1.138,0.979,0.973
1.214,1.000,0.936
1.138,0.972,0.934
1.251,0.994,0.961
