1.393,0.663,0.987
-0.317,0.649,0.983
1.404,0.678,0.979
1.401,0.656,0.985
-0.280,0.668,0.982
1.391,0.653,0.990
1.371,0.671,0.999
1.376,0.683,0.999
1.407,0.654,0.985
-0.245,0.624,0.972
1.400,0.647,0.983
-0.256,0.667,0.975
-0.264,0.572,0.981
-0.258,0.675,0.977
-0.291,0.628,0.986
1.397,0.645,0.990
1.391,0.658,0.987
-0.322,0.668,0.994
1.406,0.589,0.986
1.408,0.707,0.977
1.378,0.739,0.992
1.407,0.627,0.989
-0.314,0.659,0.987
-0.340,0.672,0.993
1.398,0.619,0.992
1.432,0.636,0.967
-0.278,0.634,0.985
1.407,0.695,0.972
1.372,0.696,0.992
1.426,0.573,0.974
1.411,0.697,0.977
-0.225,0.595,0.974
1.411,0.611,0.995
-0.319,0.573,0.988
-0.358,0.646,0.987
-0.358,0.695,0.994
-0.296,0.675,0.983
1.408,0.614,0.980
-0.255,0.661,0.977
1.424,0.637,0.979
1.398,0.618,0.987
-0.277,0.631,0.979
1.389,0.622,0.994
-0.318,0.636,0.990
1.401,0.641,0.979
-0.298,0.646,0.995
-0.236,0.645,0.976
1.388,0.685,0.986
1.426,0.657,0.982
-0.278,0.639,0.982
1.367,0.662,0.996
-0.306,0.686,0.979
1.375,0.664,0.992
1.392,0.687,0.982
1.401,0.709,0.982
-0.262,0.645,0.975
1.398,0.671,0.987
-0.311,0.605,0.996
-0.375,0.637,1.000
1.387,0.695,0.989
1.391,0.683,0.982
1.398,0.705,0.982
-0.263,0.583,0.983
-0.270,0.644,0.982
-0.280,0.698,0.978
1.383,0.686,0.991
-0.307,0.619,0.986
-0.230,0.663,0.971
1.407,0.709,0.976
1.388,0.631,0.985
1.359,0.619,0.999
1.412,0.670,0.983
1.395,0.648,0.992
-0.321,0.713,0.988
-0.287,0.619,0.985
1.371,0.667,0.993
1.414,0.690,0.974
-0.272,0.713,0.979
1.421,0.731,0.972
1.390,0.699,0.985
1.381,0.687,0.988
1.378,0.689,0.992
1.382,0.643,0.994
-0.344,0.655,0.992
-0.312,0.632,0.987
-0.288,0.606,0.980
1.367,0.655,0.996
-0.278,0.638,0.983
-0.300,0.671,0.986
1.417,0.602,0.987
-0.293,0.640,0.985
1.392,0.684,0.984
-0.301,0.630,0.986
1.400,0.665,0.988
1.381,0.602,0.991
-0.275,0.592,0.984
1.406,0.666,0.981
1.391,0.704,0.984
-0.294,0.660,0.983
1.398,0.690,0.981
1.407,0.676,0.982
-0.292,0.570,0.997
1.411,0.646,0.983
1.411,0.586,0.981
1.401,0.684,0.982
1.373,0.745,0.985
-0.253,0.644,0.975
1.418,0.593,0.987
1.388,0.630,0.992
1.411,0.659,0.985
1.394,0.673,0.987
-0.275,0.644,0.980
1.391,0.667,0.987
1.421,0.584,0.978
1.418,0.642,0.968
1.373,0.684,0.995
1.419,0.629,0.987
1.392,0.689,0.985
1.403,0.631,0.982
1.413,0.614,0.983
1.391,0.682,0.992
1.400,0.650,0.982
-0.339,0.724,0.985
-0.339,0.671,0.989
1.387,0.717,0.983
-0.306,0.710,0.978
1.397,0.644,0.987
1.370,0.654,1.000
1.360,0.681,0.992
1.402,0.719,0.986
1.396,0.633,0.989
-0.293,0.622,0.989
1.423,0.600,0.976
1.362,0.708,0.987
1.400,0.652,0.982
-0.292,0.633,0.984
1.411,0.649,0.978
-0.277,0.628,0.981
1.406,0.650,0.986
-0.255,0.660,0.982
1.415,0.641,0.974
-0.298,0.599,0.989
1.406,0.665,0.978
1.402,0.614,0.986
-0.347,0.610,0.998
-0.319,0.726,0.991
1.403,0.633,0.989
-0.239,0.667,0.977
1.390,0.662,0.991
-0.261,0.634,0.980
1.399,0.670,0.986
1.392,0.744,0.978
1.400,0.623,0.983
-0.345,0.698,0.993
1.377,0.697,0.990
1.399,0.763,0.970
1.395,0.675,0.992
1.396,0.632,0.982
1.413,0.699,0.971
1.394,0.644,0.992
-0.264,0.656,0.980
1.392,0.665,0.989
1.396,0.671,0.982
1.391,0.708,0.987
1.388,0.683,0.990
1.395,0.679,0.984
1.429,0.602,0.975
-0.349,0.686,0.991
1.378,0.669,0.995
-0.362,0.708,0.993
1.382,0.668,0.989
1.399,0.625,0.991
-0.319,0.652,0.989
1.396,0.671,0.986
1.377,0.658,1.006
-0.209,0.525,0.976
1.381,0.700,0.994
-0.312,0.665,0.986
1.391,0.639,0.995
-0.349,0.700,0.989
1.353,0.703,0.997
-0.340,0.619,0.995
1.384,0.721,0.980
-0.262,0.665,0.977
-0.313,0.653,0.990
-0.253,0.614,0.979
-0.382,0.644,0.990
1.392,0.652,0.987
-0.323,0.712,0.983
-0.314,0.619,0.983
1.378,0.699,0.994
1.385,0.722,0.988
1.350,0.718,0.989
1.386,0.678,0.983
1.388,0.655,0.990
-0.284,0.633,0.982
-0.319,0.591,0.993
1.392,0.710,0.983
-0.278,0.629,0.982
1.394,0.655,0.987
-0.314,0.602,0.997
1.374,0.679,0.991
-0.336,0.626,0.994
-0.311,0.687,0.986
1.371,0.679,0.997
1.398,0.623,0.997
1.401,0.638,0.989
-0.240,0.627,0.980
-0.267,0.695,0.981
1.419,0.584,0.993
-0.261,0.655,0.975
1.358,0.636,1.005
1.403,0.630,0.985
1.379,0.642,0.990
1.393,0.668,0.992
-0.331,0.637,0.993
1.411,0.669,0.978
-0.355,0.678,0.993
1.414,0.671,0.973
1.388,0.728,0.984
1.414,0.634,0.981
1.420,0.695,0.982
1.404,0.722,0.974
1.419,0.637,0.971
-0.366,0.697,0.990
-0.361,0.712,0.992
1.392,0.685,0.994
1.383,0.695,0.991
1.360,0.724,0.987
1.405,0.685,0.977
1.424,0.681,0.977
1.398,0.617,0.988
1.400,0.679,0.981
1.420,0.685,0.972
-0.332,0.661,0.985
1.400,0.620,0.985
1.392,0.665,0.984
-0.381,0.643,0.992
-0.300,0.682,0.978
1.397,0.636,0.994
1.385,0.580,0.998
-0.251,0.600,0.984
-0.263,0.578,0.983
1.393,0.689,0.991
-0.265,0.703,0.972
1.368,0.642,0.990
1.369,0.658,0.994
-0.266,0.688,0.976
1.382,0.669,0.987
-0.408,0.708,0.998
-0.294,0.643,0.980
-0.339,0.617,0.996
-0.304,0.683,0.985
1.415,0.627,0.983
-0.401,0.686,0.993
1.408,0.629,0.985
