1.3,1.2,1.39,0.999,0.998,1.0,1.0,0.995,1.01
1.28,1.19,1.37,0.999,0.997,1.0,0.999,0.994,1.0
1.31,1.21,1.41,0.999,0.998,1.0,1.0,0.996,1.01
1.28,1.18,1.39,1.0,0.999,1.0,0.999,0.995,1.0
1.26,1.16,1.36,0.999,0.999,1.0,1.0,0.997,1.01
1.26,1.18,1.33,0.999,0.998,1.0,0.999,0.994,1.0
1.33,1.27,1.38,1.0,0.999,1.0,1.0,0.998,1.01
1.26,1.18,1.35,0.999,0.997,1.0,0.996,0.991,1.0
1.32,1.23,1.41,0.999,0.999,1.0,1.0,0.996,1.0
1.32,1.23,1.41,1.0,0.999,1.0,1.0,0.998,1.01
1.27,1.18,1.36,0.999,0.997,1.0,1.0,0.997,1.01
1.28,1.17,1.39,0.999,0.998,1.0,0.999,0.994,1.0
1.28,1.17,1.39,1.0,0.999,1.0,1.0,1.0,1.01
1.27,1.19,1.36,0.998,0.996,1.0,0.995,0.989,1.0
1.3,1.21,1.4,0.999,0.998,1.0,1.0,0.997,1.0
1.28,1.19,1.38,1.0,0.999,1.0,1.0,0.999,1.01
1.27,1.18,1.37,0.998,0.996,1.0,0.996,0.99,1.0
1.3,1.22,1.38,0.999,0.998,1.0,0.999,0.994,1.0
1.34,1.25,1.44,0.999,0.999,1.0,1.0,1.0,1.01
1.39,1.35,1.44,1.0,1.0,1.0,1.0,1.0,1.01
1.34,1.27,1.41,0.999,0.997,1.0,0.999,0.994,1.0
1.29,1.15,1.43,0.999,0.999,1.0,1.0,0.998,1.01
1.32,1.24,1.41,1.0,0.999,1.0,1.0,0.997,1.0
1.3,1.21,1.4,0.999,0.998,1.0,1.0,0.996,1.01
1.3,1.23,1.36,1.0,0.999,1.0,1.0,0.997,1.01
1.25,1.13,1.36,0.999,0.997,1.0,0.998,0.992,1.0
1.33,1.24,1.42,0.999,0.998,1.0,1.0,0.997,1.01
1.2,1.08,1.32,0.999,0.997,1.0,1.0,0.995,1.01
1.31,1.21,1.4,1.0,0.999,1.0,0.999,0.995,1.0
1.35,1.28,1.41,1.0,1.0,1.0,0.997,0.994,1.0
1.28,1.15,1.4,1.0,0.999,1.0,1.0,0.996,1.0
1.31,1.21,1.42,0.999,0.998,1.0,1.0,0.999,1.01
1.29,1.19,1.4,0.998,0.996,1.0,0.997,0.992,1.0
1.27,1.19,1.35,1.0,0.999,1.0,1.0,0.996,1.0
1.24,1.14,1.33,0.997,0.995,1.0,0.998,0.991,1.0
1.3,1.24,1.36,0.999,0.998,1.0,1.0,0.995,1.01
1.29,1.21,1.38,0.998,0.996,1.0,0.996,0.989,1.0
1.33,1.24,1.43,0.999,0.998,1.0,1.0,0.996,1.01
1.25,1.14,1.36,0.998,0.997,1.0,0.997,0.991,1.0
1.33,1.24,1.42,1.0,0.999,1.0,1.0,0.998,1.01
