1.12,1.07,1.17,0.831,0.818,0.844,0.998,0.991,1.0
1.12,1.08,1.16,0.826,0.812,0.839,0.996,0.99,1.0
1.14,1.1,1.18,0.836,0.823,0.849,1.0,0.997,1.01
1.08,1.02,1.13,0.825,0.812,0.839,0.995,0.989,1.0
1.06,1.0,1.11,0.817,0.803,0.831,1.0,0.995,1.01
1.1,1.05,1.15,0.823,0.811,0.836,1.01,0.998,1.01
1.11,1.06,1.15,0.811,0.798,0.824,1.01,1.0,1.01
1.12,1.08,1.17,0.815,0.802,0.828,1.0,0.997,1.01
1.13,1.08,1.17,0.827,0.814,0.84,0.995,0.989,1.0
1.12,1.08,1.17,0.814,0.801,0.828,1.0,0.994,1.01
1.12,1.07,1.17,0.822,0.809,0.835,0.995,0.988,1.0
1.08,1.03,1.14,0.837,0.825,0.85,0.999,0.992,1.01
1.12,1.07,1.16,0.824,0.811,0.837,0.999,0.993,1.01
1.11,1.07,1.16,0.828,0.816,0.84,1.0,0.994,1.01
1.14,1.1,1.18,0.822,0.808,0.835,0.998,0.992,1.0
1.12,1.08,1.15,0.82,0.807,0.833,1.0,0.994,1.01
1.11,1.06,1.16,0.823,0.809,0.837,0.997,0.99,1.0
1.13,1.09,1.16,0.83,0.817,0.843,1.0,0.993,1.01
1.09,1.04,1.15,0.823,0.81,0.836,1.0,0.994,1.01
1.13,1.09,1.17,0.821,0.807,0.834,0.998,0.992,1.0
1.11,1.07,1.16,0.825,0.812,0.837,1.0,0.996,1.01
1.12,1.08,1.17,0.819,0.806,0.832,1.0,0.995,1.01
1.14,1.1,1.18,0.833,0.821,0.846,1.0,0.995,1.01
1.11,1.06,1.16,0.815,0.802,0.828,1.0,0.995,1.01
1.1,1.05,1.15,0.82,0.807,0.834,0.997,0.991,1.0
1.08,1.03,1.14,0.818,0.805,0.832,0.998,0.992,1.0
1.12,1.08,1.17,0.82,0.807,0.833,1.01,1.0,1.01
1.11,1.07,1.16,0.83,0.817,0.843,1.0,0.993,1.01
1.13,1.08,1.17,0.816,0.803,0.829,0.997,0.991,1.0
1.1,1.06,1.15,0.82,0.807,0.833,1.0,0.997,1.01
1.09,1.03,1.15,0.825,0.812,0.838,0.996,0.99,1.0
1.11,1.06,1.16,0.814,0.801,0.828,1.0,0.997,1.01
1.13,1.08,1.17,0.818,0.804,0.831,1.0,0.994,1.01
1.11,1.07,1.15,0.822,0.809,0.835,1.01,0.999,1.01
1.14,1.1,1.18,0.83,0.817,0.843,1.0,0.993,1.01
1.1,1.05,1.15,0.829,0.816,0.843,0.994,0.987,1.0
1.12,1.07,1.17,0.829,0.817,0.841,1.0,0.995,1.01
1.15,1.11,1.19,0.832,0.82,0.845,1.0,0.998,1.01
1.09,1.04,1.14,0.826,0.813,0.84,0.995,0.989,1.0
1.13,1.09,1.18,0.824,0.811,0.837,1.0,0.994,1.01
