1.11,1.04,1.19,0.954,0.942,0.966,0.995,0.958,1.03
1.09,1.01,1.16,0.946,0.933,0.959,1.01,0.97,1.04
1.13,1.06,1.19,0.952,0.94,0.965,0.972,0.939,1.01
1.0,0.928,1.08,0.93,0.914,0.945,1.01,0.967,1.05
1.05,0.976,1.13,0.941,0.927,0.956,1.0,0.963,1.04
1.06,0.979,1.13,0.958,0.947,0.969,1.01,0.97,1.04
1.11,1.04,1.17,0.958,0.946,0.969,0.98,0.946,1.01
1.05,0.974,1.12,0.951,0.939,0.962,0.985,0.95,1.02
1.08,1.02,1.15,0.946,0.933,0.959,0.988,0.951,1.02
1.08,1.01,1.16,0.948,0.936,0.961,1.01,0.968,1.04
1.06,0.987,1.13,0.949,0.936,0.961,1.0,0.963,1.04
1.07,0.994,1.14,0.946,0.934,0.959,0.982,0.945,1.02
1.08,1.01,1.15,0.943,0.929,0.957,0.983,0.947,1.02
1.05,0.979,1.12,0.939,0.925,0.953,0.979,0.94,1.02
1.07,0.992,1.15,0.955,0.943,0.967,0.982,0.946,1.02
1.07,0.997,1.14,0.953,0.941,0.965,1.0,0.962,1.04
1.06,0.985,1.14,0.945,0.932,0.958,1.01,0.973,1.05
1.04,0.962,1.12,0.948,0.935,0.961,0.993,0.957,1.03
1.08,0.999,1.15,0.951,0.938,0.963,0.969,0.935,1.0
1.04,0.962,1.11,0.947,0.935,0.959,1.02,0.985,1.07
1.05,0.975,1.12,0.947,0.934,0.959,0.995,0.96,1.03
1.06,0.986,1.14,0.948,0.935,0.961,0.98,0.945,1.02
1.08,1.01,1.16,0.949,0.935,0.962,0.994,0.959,1.03
1.05,0.977,1.13,0.943,0.929,0.957,1.0,0.962,1.04
1.05,0.973,1.12,0.945,0.931,0.958,1.03,0.99,1.07
1.05,0.979,1.12,0.946,0.934,0.959,0.996,0.959,1.03
1.05,0.971,1.12,0.941,0.927,0.954,1.07,1.02,1.11
1.06,0.985,1.13,0.953,0.941,0.966,0.995,0.958,1.03
1.08,1.01,1.16,0.952,0.94,0.964,1.01,0.974,1.05
1.03,0.957,1.11,0.946,0.933,0.959,1.03,0.993,1.07
1.1,1.03,1.17,0.953,0.942,0.965,1.01,0.973,1.04
0.99,0.915,1.07,0.935,0.921,0.949,0.985,0.945,1.02
1.06,0.979,1.13,0.947,0.933,0.961,1.03,0.994,1.07
1.09,1.02,1.16,0.942,0.928,0.955,1.02,0.983,1.07
0.981,0.898,1.06,0.938,0.924,0.953,0.997,0.96,1.03
1.12,1.06,1.19,0.947,0.933,0.961,1.0,0.964,1.04
1.09,1.02,1.16,0.948,0.935,0.961,0.969,0.933,1.01
1.03,0.96,1.11,0.948,0.935,0.961,1.0,0.967,1.04
1.11,1.04,1.18,0.96,0.949,0.971,0.981,0.947,1.01
1.07,0.996,1.15,0.947,0.934,0.96,0.996,0.959,1.03
