1.191,0.690,1.000
1.237,0.697,0.994
1.132,0.679,0.999
1.138,0.693,1.003
1.089,0.701,1.002
1.012,0.697,0.991
0.956,0.703,1.000
0.972,0.696,1.000
1.093,0.687,0.997
1.141,0.714,0.996
1.092,0.696,0.994
1.132,0.688,0.994
1.167,0.701,1.000
1.209,0.694,0.992
0.991,0.692,0.999
1.221,0.697,0.998
1.130,0.694,1.000
1.162,0.703,0.999
1.083,0.704,1.000
1.143,0.688,0.999
1.228,0.682,0.998
1.164,0.695,0.991
1.108,0.688,1.002
1.041,0.674,0.994
1.209,0.697,1.004
0.952,0.689,0.993
1.175,0.711,0.996
1.102,0.683,0.993
1.153,0.690,1.002
1.189,0.698,0.996
1.234,0.687,0.995
1.110,0.694,0.999
1.055,0.679,1.000
1.234,0.681,0.999
1.211,0.694,0.998
1.034,0.698,0.992
1.387,0.696,0.993
1.176,0.685,0.995
1.043,0.692,0.997
1.132,0.699,0.994
1.006,0.710,0.996
1.178,0.696,0.995
1.307,0.691,0.995
1.083,0.679,0.997
1.177,0.704,1.003
1.089,0.688,0.998
0.771,0.708,0.993
1.134,0.701,0.997
1.157,0.684,0.998
1.089,0.705,0.998
1.167,0.696,0.996
1.197,0.692,0.999
1.238,0.672,1.001
1.134,0.709,0.997
1.121,0.692,0.999
1.141,0.692,0.999
1.104,0.698,0.992
1.142,0.699,1.001
1.178,0.683,1.000
1.264,0.693,0.995
1.015,0.678,0.996
0.961,0.693,1.001
1.009,0.697,0.992
1.091,0.687,0.998
1.171,0.683,0.999
1.229,0.677,0.998
1.141,0.697,0.999
0.920,0.687,0.997
1.239,0.681,0.993
1.121,0.707,0.997
1.072,0.683,0.994
0.818,0.693,0.996
1.205,0.695,0.996
1.013,0.701,1.001
0.677,0.699,0.994
1.076,0.688,0.997
1.131,0.698,0.998
1.133,0.690,0.994
1.218,0.692,0.991
1.133,0.695,0.992
1.074,0.694,0.999
1.211,0.699,0.999
1.253,0.689,0.995
1.138,0.691,0.999
0.974,0.684,0.997
1.135,0.698,0.998
0.974,0.698,0.995
1.174,0.702,0.993
1.198,0.683,0.999
1.096,0.680,0.996
1.103,0.688,0.999
1.084,0.687,0.991
1.000,0.698,0.998
1.069,0.691,0.997
1.092,0.697,0.996
1.152,0.690,0.996
1.139,0.691,0.997
1.201,0.702,0.996
1.110,0.684,0.995
0.999,0.696,1.000
1.157,0.679,0.999
1.119,0.683,0.999
1.213,0.685,1.002
1.121,0.699,0.997
1.163,0.681,0.999
1.055,0.690,0.997
0.965,0.689,0.993
0.993,0.693,1.002
1.069,0.686,0.994
1.253,0.689,0.997
1.211,0.682,0.990
1.195,0.690,1.001
1.099,0.691,0.991
1.086,0.690,0.994
1.235,0.693,1.007
1.242,0.689,0.989
1.084,0.683,0.997
1.117,0.685,1.000
1.049,0.683,0.991
