1.17,1.01,1.32,0.908,0.839,0.978,1.06,0.976,1.14
1.08,0.781,1.38,0.834,0.706,0.961,0.964,0.906,1.02
1.33,0.951,1.71,0.859,0.751,0.967,1.02,0.954,1.09
1.06,0.815,1.3,0.872,0.784,0.96,0.992,0.921,1.06
1.18,0.734,1.62,0.808,0.706,0.91,1.04,0.963,1.12
0.875,0.667,1.08,0.873,0.793,0.952,1.05,0.965,1.14
1.2,0.994,1.4,0.871,0.762,0.979,0.975,0.918,1.03
1.24,1.03,1.44,0.826,0.722,0.929,1.04,0.967,1.12
1.15,0.766,1.53,0.832,0.73,0.934,1.03,0.948,1.11
1.27,1.08,1.46,0.912,0.832,0.991,1.02,0.955,1.09
1.79,1.26,2.31,0.819,0.703,0.934,1.02,0.954,1.09
1.25,1.13,1.36,0.924,0.844,1.0,0.985,0.932,1.04
1.02,0.644,1.4,0.902,0.813,0.991,0.951,0.897,1.01
1.11,0.903,1.31,0.906,0.829,0.983,0.998,0.935,1.06
1.14,0.696,1.59,0.91,0.834,0.987,1.02,0.952,1.09
1.12,0.88,1.37,0.888,0.795,0.981,0.993,0.935,1.05
1.46,0.942,1.98,0.898,0.792,1.0,0.996,0.945,1.05
1.01,0.819,1.2,0.907,0.802,1.01,0.94,0.895,0.985
1.31,0.905,1.72,0.947,0.882,1.01,1.0,0.952,1.05
1.25,1.04,1.46,0.957,0.905,1.01,1.0,0.952,1.05
0.922,-0.047,1.89,0.872,0.781,0.963,0.999,0.935,1.06
1.03,0.658,1.4,0.804,0.68,0.927,0.975,0.91,1.04
1.02,0.603,1.43,0.885,0.803,0.968,1.01,0.94,1.07
1.19,0.638,1.73,0.749,0.642,0.856,1.06,0.973,1.15
1.17,0.999,1.34,0.928,0.87,0.985,1.05,0.979,1.13
1.09,0.747,1.43,0.912,0.831,0.992,1.0,0.942,1.07
0.951,0.385,1.52,0.914,nan,nan,0.915,0.871,0.959
1.17,0.962,1.37,0.93,0.855,1.01,0.962,0.912,1.01
1.03,0.742,1.32,0.832,0.723,0.94,0.994,0.925,1.06
1.09,0.699,1.48,0.883,0.804,0.962,1.01,0.939,1.08
1.36,0.966,1.76,0.897,0.807,0.987,1.0,0.947,1.06
0.967,0.552,1.38,0.875,0.747,1.0,0.943,0.89,0.995
1.27,1.14,1.41,0.957,0.898,1.02,0.95,0.899,1.0
1.13,0.803,1.46,0.937,0.861,1.01,0.959,0.913,1.0
1.12,-0.101,2.35,0.786,0.671,0.902,0.999,0.938,1.06
1.28,0.681,1.88,0.849,0.731,0.968,0.976,0.925,1.03
1.08,0.735,1.42,0.932,0.864,1.0,0.992,0.934,1.05
0.973,0.637,1.31,0.872,0.789,0.956,1.01,0.935,1.08
1.1,0.788,1.41,0.877,0.776,0.978,0.982,0.921,1.04
1.31,1.06,1.57,0.893,0.82,0.966,1.04,0.959,1.12
