1.0,0.976,1.03,0.961,0.958,0.964,0.995,0.984,1.01
1.01,0.983,1.04,0.961,0.958,0.965,1.0,0.993,1.01
1.01,0.98,1.03,0.962,0.959,0.966,0.997,0.986,1.01
0.995,0.968,1.02,0.959,0.956,0.963,0.999,0.988,1.01
1.02,0.996,1.05,0.961,0.957,0.964,1.0,0.99,1.01
0.981,0.954,1.01,0.958,0.954,0.961,1.01,0.997,1.02
0.999,0.973,1.03,0.958,0.955,0.961,1.0,0.989,1.01
0.994,0.968,1.02,0.958,0.954,0.962,1.01,0.999,1.02
1.0,0.978,1.03,0.96,0.957,0.963,1.0,0.99,1.01
1.02,0.992,1.04,0.96,0.956,0.963,0.993,0.983,1.0
0.985,0.959,1.01,0.958,0.954,0.961,1.01,0.995,1.02
0.991,0.964,1.02,0.96,0.956,0.963,1.01,0.996,1.02
0.986,0.959,1.01,0.96,0.956,0.963,0.999,0.988,1.01
1.01,0.979,1.03,0.958,0.954,0.961,1.0,0.994,1.02
0.994,0.969,1.02,0.959,0.955,0.962,0.998,0.986,1.01
1.0,0.972,1.03,0.961,0.958,0.965,1.01,0.995,1.02
1.0,0.978,1.03,0.96,0.957,0.963,0.993,0.982,1.0
1.01,0.979,1.03,0.961,0.958,0.965,0.992,0.981,1.0
1.01,0.986,1.04,0.958,0.955,0.962,0.998,0.987,1.01
1.01,0.985,1.04,0.963,0.96,0.966,1.0,0.992,1.02
0.987,0.961,1.01,0.959,0.955,0.962,0.999,0.988,1.01
0.992,0.967,1.02,0.957,0.954,0.961,1.01,0.997,1.02
0.985,0.958,1.01,0.958,0.955,0.962,1.0,0.992,1.01
1.01,0.985,1.04,0.961,0.958,0.964,1.01,0.995,1.02
0.99,0.964,1.02,0.958,0.954,0.961,1.01,0.996,1.02
1.01,0.986,1.04,0.961,0.958,0.964,1.0,0.99,1.01
0.985,0.958,1.01,0.958,0.954,0.961,1.0,0.992,1.01
1.0,0.975,1.03,0.959,0.955,0.962,0.997,0.986,1.01
1.01,0.98,1.03,0.961,0.958,0.965,0.996,0.986,1.01
1.0,0.973,1.03,0.961,0.958,0.965,1.0,0.991,1.01
1.01,0.986,1.04,0.96,0.957,0.963,0.992,0.982,1.0
0.973,0.945,1.0,0.956,0.953,0.96,1.0,0.99,1.01
0.985,0.959,1.01,0.958,0.955,0.962,0.997,0.986,1.01
0.999,0.973,1.02,0.961,0.958,0.964,1.0,0.992,1.01
1.01,0.986,1.04,0.964,0.961,0.967,0.995,0.985,1.01
1.0,0.975,1.03,0.959,0.956,0.963,0.998,0.987,1.01
1.02,0.997,1.05,0.963,0.959,0.966,0.995,0.984,1.01
0.995,0.969,1.02,0.962,0.959,0.965,1.0,0.989,1.01
0.993,0.966,1.02,0.961,0.958,0.965,0.998,0.987,1.01
1.01,0.982,1.03,0.958,0.954,0.961,1.01,0.998,1.02
