1.0,0.951,1.05,0.924,0.915,0.933,1.0,0.998,1.01
0.928,0.875,0.981,0.926,0.918,0.935,1.0,0.997,1.01
0.996,0.949,1.04,0.923,0.914,0.931,1.0,0.997,1.01
1.02,0.967,1.07,0.931,0.923,0.94,1.0,0.995,1.0
1.02,0.97,1.06,0.93,0.922,0.938,1.0,0.997,1.01
0.995,0.948,1.04,0.932,0.924,0.94,0.999,0.994,1.0
0.996,0.944,1.05,0.934,0.926,0.942,1.0,0.995,1.0
0.996,0.949,1.04,0.932,0.924,0.939,1.0,0.998,1.01
0.993,0.942,1.04,0.93,0.922,0.938,1.0,0.995,1.0
0.975,0.922,1.03,0.928,0.92,0.936,0.998,0.994,1.0
0.996,0.947,1.05,0.926,0.917,0.935,0.997,0.992,1.0
0.947,0.893,1.0,0.926,0.918,0.934,1.0,0.996,1.01
0.98,0.928,1.03,0.932,0.924,0.939,0.999,0.994,1.0
1.03,0.98,1.07,0.925,0.916,0.933,0.996,0.991,1.0
0.989,0.94,1.04,0.933,0.925,0.941,1.0,0.996,1.01
0.982,0.933,1.03,0.924,0.916,0.933,1.0,0.997,1.01
0.995,0.946,1.04,0.935,0.927,0.942,0.995,0.99,0.999
0.946,0.897,0.995,0.926,0.917,0.934,0.998,0.993,1.0
0.995,0.946,1.04,0.925,0.917,0.934,1.0,0.995,1.0
0.967,0.916,1.02,0.933,0.925,0.941,0.996,0.991,1.0
0.954,0.901,1.01,0.924,0.916,0.933,0.999,0.994,1.0
0.969,0.917,1.02,0.927,0.919,0.935,0.999,0.995,1.0
1.05,1.01,1.1,0.933,0.924,0.941,1.0,0.996,1.0
1.0,0.954,1.05,0.934,0.926,0.942,0.999,0.994,1.0
0.96,0.908,1.01,0.932,0.925,0.94,0.997,0.992,1.0
0.97,0.918,1.02,0.93,0.922,0.938,1.0,0.995,1.0
0.98,0.932,1.03,0.932,0.924,0.939,1.0,0.998,1.01
0.978,0.929,1.03,0.926,0.918,0.934,0.999,0.995,1.0
0.958,0.904,1.01,0.923,0.915,0.932,1.0,0.997,1.01
1.01,0.958,1.06,0.928,0.919,0.936,0.991,0.987,0.996
1.01,0.961,1.05,0.932,0.924,0.94,1.0,0.999,1.01
0.98,0.932,1.03,0.93,0.921,0.938,1.0,0.995,1.0
0.959,0.905,1.01,0.933,0.925,0.941,0.997,0.992,1.0
0.97,0.918,1.02,0.929,0.92,0.937,0.995,0.991,1.0
1.01,0.965,1.06,0.931,0.923,0.938,1.0,0.997,1.01
0.953,0.9,1.01,0.929,0.921,0.937,0.997,0.992,1.0
0.983,0.935,1.03,0.928,0.919,0.936,0.998,0.993,1.0
0.988,0.939,1.04,0.927,0.919,0.936,0.997,0.992,1.0
1.03,0.99,1.08,0.936,0.929,0.943,1.0,0.997,1.01
1.02,0.971,1.07,0.926,0.918,0.935,0.998,0.994,1.0
