7.181,0.921,0.996
7.223,0.916,0.997
3.018,0.908,0.997
7.088,0.912,0.994
7.411,0.921,0.993
5.770,0.921,0.995
5.687,0.914,0.995
5.844,0.927,0.995
6.944,0.929,0.995
5.577,0.917,0.996
3.043,0.946,0.994
6.812,0.930,0.994
6.520,0.921,0.995
6.752,0.940,0.995
2.560,0.917,0.993
7.588,0.939,0.996
3.202,0.933,0.991
5.785,0.939,0.995
4.652,0.919,0.994
7.921,0.912,0.995
5.954,0.953,0.995
5.321,0.924,0.995
7.546,0.935,0.994
8.301,0.902,0.995
7.374,0.914,0.995
7.315,0.920,0.996
5.594,0.907,0.995
6.301,0.940,0.994
7.360,0.941,0.995
6.979,0.929,0.996
7.972,0.932,0.994
7.697,0.925,0.995
3.894,0.910,0.995
5.256,0.946,0.992
6.084,0.932,0.994
4.780,0.916,0.993
6.200,0.936,0.995
5.698,0.906,0.994
2.650,0.933,0.993
7.659,0.892,0.994
4.011,0.924,0.996
8.456,0.922,0.993
5.503,0.919,0.994
3.954,0.944,0.995
5.442,0.919,0.994
7.336,0.939,0.997
3.777,0.932,0.995
6.113,0.935,0.993
5.065,0.927,0.994
6.793,0.921,0.994
6.811,0.920,0.993
6.311,0.887,0.994
3.666,0.924,0.995
6.727,0.922,0.995
4.530,0.893,0.995
8.683,0.936,0.995
5.569,0.929,0.995
6.446,0.941,0.995
7.660,0.930,0.995
5.934,0.925,0.995
5.982,0.923,0.995
5.343,0.910,0.994
4.602,0.936,0.992
2.485,0.930,0.992
6.189,0.933,0.994
4.857,0.939,0.996
5.612,0.930,0.993
4.766,0.921,0.997
6.100,0.944,0.994
5.744,0.933,0.995
4.285,0.927,0.996
4.993,0.928,0.996
5.328,0.920,0.993
6.565,0.920,0.996
6.718,0.900,0.995
8.726,0.917,0.997
8.228,0.906,0.994
5.431,0.930,0.996
5.072,0.927,0.992
7.038,0.928,0.994
5.995,0.926,0.996
4.583,0.925,0.993
4.446,0.899,0.994
7.583,0.928,0.995
6.882,0.922,0.997
6.483,0.928,0.993
5.618,0.932,0.994
5.852,0.916,0.994
5.713,0.901,0.995
5.297,0.923,0.994
8.155,0.903,0.996
7.988,0.941,0.994
5.265,0.896,0.994
8.532,0.933,0.997
5.236,0.934,0.992
4.980,0.913,0.996
8.919,0.904,0.995
3.975,0.928,0.994
3.808,0.930,0.994
5.841,0.940,0.995
5.392,0.939,0.994
7.689,0.919,0.993
4.488,0.917,0.993
8.285,0.900,0.994
5.409,0.934,0.995
7.695,0.929,0.995
6.387,0.926,0.997
6.668,0.924,0.996
7.333,0.923,0.994
6.327,0.900,0.993
6.750,0.909,0.996
6.669,0.916,0.996
4.341,0.900,0.994
8.091,0.929,0.994
4.615,0.938,0.994
5.606,0.908,0.995
5.941,0.936,0.995
4.537,0.931,0.995
5.482,0.917,0.994
7.485,0.936,0.995
7.542,0.934,0.996
9.029,0.917,0.994
5.905,0.911,0.992
6.685,0.919,0.993
3.323,0.910,0.994
5.997,0.938,0.995
7.031,0.944,0.995
8.300,0.930,0.995
4.535,0.935,0.994
6.981,0.931,0.996
8.549,0.927,0.995
5.113,0.913,0.995
5.710,0.926,0.994
4.032,0.916,0.992
6.332,0.933,0.995
6.957,0.940,0.993
6.638,0.926,0.995
3.997,0.911,0.994
7.550,0.898,0.995
6.804,0.918,0.995
8.025,0.923,0.997
7.815,0.908,0.995
5.225,0.928,0.993
5.667,0.917,0.993
7.964,0.921,0.994
9.034,0.917,0.995
5.163,0.926,0.992
6.680,0.932,0.994
5.568,0.896,0.995
5.354,0.921,0.994
5.365,0.916,0.995
3.834,0.905,0.993
4.805,0.922,0.995
4.865,0.931,0.996
5.493,0.902,0.993
5.493,0.918,0.996
5.867,0.929,0.994
7.297,0.920,0.995
5.721,0.938,0.994
6.012,0.923,0.994
7.513,0.906,0.995
8.110,0.901,0.995
7.505,0.922,0.993
4.101,0.942,0.995
5.280,0.913,0.995
6.238,0.921,0.994
8.339,0.923,0.993
3.328,0.928,0.994
3.101,0.921,0.992
4.895,0.898,0.992
6.412,0.928,0.995
5.385,0.910,0.993
2.912,0.938,0.995
7.554,0.935,0.993
5.868,0.924,0.996
4.475,0.913,0.995
7.746,0.929,0.996
7.445,0.954,0.994
5.178,0.904,0.997
8.367,0.936,0.994
5.690,0.928,0.994
7.700,0.937,0.994
5.435,0.919,0.996
6.066,0.929,0.996
7.877,0.918,0.997
5.229,0.920,0.994
9.115,0.915,0.995
7.645,0.914,0.994
4.908,0.909,0.993
5.600,0.899,0.995
4.893,0.923,0.995
9.556,0.935,0.995
6.867,0.913,0.995
7.733,0.921,0.997
6.712,0.921,0.995
6.629,0.948,0.994
8.860,0.917,0.997
6.037,0.916,0.995
4.185,0.949,0.994
8.184,0.918,0.995
4.980,0.926,0.994
6.164,0.923,0.995
7.312,0.927,0.996
8.956,0.929,0.994
7.012,0.923,0.993
6.525,0.932,0.994
7.162,0.901,0.993
6.656,0.916,0.994
6.650,0.922,0.998
4.500,0.928,0.996
5.394,0.910,0.996
7.145,0.908,0.996
6.485,0.922,0.995
5.502,0.914,0.994
2.596,0.929,0.993
5.630,0.915,0.993
7.024,0.920,0.994
3.500,0.943,0.992
4.386,0.921,0.994
4.293,0.932,0.995
6.300,0.939,0.996
6.248,0.926,0.996
6.945,0.894,0.993
3.437,0.930,0.995
5.613,0.913,0.993
4.315,0.942,0.995
6.219,0.925,0.995
5.814,0.918,0.993
6.680,0.934,0.994
7.811,0.931,0.996
5.126,0.936,0.995
7.246,0.918,0.995
4.240,0.929,0.995
5.261,0.924,0.994
6.309,0.925,0.995
5.836,0.920,0.994
6.702,0.922,0.994
7.748,0.926,0.993
5.947,0.929,0.995
3.400,0.919,0.995
6.616,0.930,0.994
8.590,0.934,0.996
4.533,0.913,0.997
6.746,0.893,0.996
5.685,0.940,0.996
7.163,0.932,0.994
6.903,0.915,0.994
5.325,0.924,0.995
6.565,0.914,0.994
6.540,0.908,0.996
6.819,0.907,0.997
6.759,0.909,0.993
6.772,0.916,0.995
8.467,0.900,0.996
4.290,0.881,0.995
7.116,0.933,0.994
5.868,0.908,0.995
6.292,0.923,0.995
6.260,0.913,0.994
8.121,0.915,0.995
7.273,0.918,0.996
7.958,0.930,0.995
6.596,0.927,0.996
3.178,0.912,0.993
3.876,0.904,0.991
5.742,0.937,0.994
5.320,0.907,0.993
5.386,0.915,0.993
7.727,0.927,0.997
6.533,0.914,0.996
7.311,0.931,0.994
5.555,0.922,0.996
6.631,0.924,0.994
6.427,0.935,0.995
7.176,0.935,0.994
5.139,0.907,0.996
5.187,0.928,0.996
7.899,0.938,0.996
5.860,0.897,0.993
4.582,0.942,0.996
5.921,0.936,0.993
3.409,0.939,0.996
5.704,0.924,0.996
6.857,0.939,0.995
5.721,0.912,0.996
7.920,0.918,0.996
4.600,0.941,0.994
7.170,0.918,0.995
6.983,0.937,0.994
4.078,0.922,0.995
5.926,0.932,0.997
6.382,0.905,0.994
8.586,0.930,0.996
7.252,0.910,0.994
7.308,0.928,0.997
5.095,0.929,0.994
5.755,0.911,0.994
6.819,0.940,0.994
5.799,0.922,0.995
7.754,0.926,0.994
6.546,0.912,0.996
5.050,0.913,0.995
7.427,0.903,0.992
7.202,0.931,0.996
5.352,0.920,0.995
6.214,0.925,0.995
5.527,0.938,0.995
6.101,0.935,0.995
6.624,0.933,0.997
4.970,0.930,0.994
4.873,0.917,0.994
5.665,0.930,0.993
6.477,0.924,0.994
6.885,0.910,0.995
6.622,0.905,0.994
6.485,0.931,0.994
6.288,0.921,0.995
2.432,0.919,0.995
4.680,0.920,0.992
4.184,0.945,0.994
7.195,0.926,0.994
4.889,0.907,0.994
6.320,0.932,0.994
6.861,0.925,0.995
7.340,0.920,0.994
5.112,0.938,0.993
3.956,0.914,0.994
6.893,0.928,0.993
6.493,0.938,0.993
5.461,0.923,0.997
