1.253,1.000,0.995
1.167,1.000,0.989
1.168,1.000,0.987
1.115,1.000,0.991
1.185,1.000,0.987
1.290,1.000,0.992
1.488,1.000,0.989
1.222,1.000,0.991
1.221,1.000,0.993
1.221,1.000,0.992
1.177,1.000,0.999
1.146,1.000,0.981
1.221,1.000,0.991
1.113,1.000,0.993
1.146,1.000,0.997
1.168,1.000,0.988
1.288,1.000,0.990
1.217,1.000,0.993
1.290,1.000,0.990
1.220,1.000,0.994
1.253,1.000,0.995
1.252,1.000,0.995
1.222,1.000,0.991
1.490,1.000,0.985
1.221,1.000,0.992
1.166,1.000,0.992
0.000,nan,0.986
1.290,1.000,0.990
1.290,1.000,0.989
1.143,1.000,0.989
1.222,1.000,0.990
1.221,1.000,0.995
1.219,1.000,0.994
1.179,1.000,0.992
1.166,1.000,0.988
1.219,1.000,0.998
1.183,1.000,0.992
1.412,1.000,0.992
1.289,1.000,0.991
1.221,1.000,0.992
1.184,1.000,0.988
1.213,1.000,0.993
1.222,1.000,0.994
1.253,1.000,1.002
1.289,1.000,0.993
1.289,1.000,0.992
1.184,1.000,0.988
1.145,1.000,0.983
1.252,1.000,0.998
1.220,1.000,1.001
1.220,1.000,0.991
1.186,1.000,0.987
1.220,1.000,0.995
1.145,1.000,0.986
1.216,1.000,0.993
1.252,1.000,0.992
1.166,1.000,0.990
1.223,1.000,0.997
1.221,1.000,0.992
1.256,1.000,0.992
1.291,1.000,0.988
1.292,1.000,0.991
1.292,1.000,0.990
1.290,1.000,0.992
1.254,1.000,0.988
1.185,1.000,0.989
1.218,1.000,0.991
1.489,1.000,0.990
1.220,1.000,0.995
1.098,1.000,0.988
1.222,1.000,0.991
1.148,1.000,0.992
1.489,1.000,0.989
1.252,1.000,0.991
1.134,1.000,0.991
1.256,1.000,0.988
1.218,1.000,0.996
1.148,1.000,0.992
1.215,1.000,0.992
1.289,1.000,0.994
1.166,1.000,0.991
1.185,1.000,0.988
0.000,nan,0.988
1.166,1.000,0.988
1.220,1.000,0.993
1.288,1.000,0.991
0.000,nan,0.985
1.254,1.000,0.990
1.218,1.000,0.994
1.292,1.000,0.991
1.145,1.000,0.989
1.290,1.000,0.994
1.147,1.000,0.994
1.490,1.000,0.989
1.252,1.000,0.995
1.147,1.000,0.984
0.000,nan,0.988
1.221,1.000,0.991
1.290,1.000,0.996
1.167,1.000,0.989
1.291,1.000,0.989
1.117,1.000,0.988
1.254,1.000,0.989
1.223,1.000,0.991
1.143,1.000,0.989
1.291,1.000,0.990
1.169,1.000,0.981
0.000,nan,0.990
1.288,1.000,0.989
1.143,1.000,0.986
1.134,1.000,0.990
1.166,1.000,0.990
1.485,1.000,0.991
1.215,1.000,0.992
1.221,1.000,1.004
1.219,1.000,0.995
1.220,1.000,0.992
1.145,1.000,0.996
1.290,1.000,0.992
1.222,1.000,0.995
1.222,1.000,0.993
1.289,1.000,0.992
1.182,1.000,0.991
1.223,1.000,1.000
1.094,1.000,0.992
1.220,1.000,0.991
1.485,1.000,0.990
1.290,1.000,0.993
1.254,1.000,0.989
1.146,1.000,0.995
1.254,1.000,0.988
1.215,1.000,0.993
1.221,1.000,0.992
1.185,1.000,0.989
1.168,1.000,0.987
1.166,1.000,0.996
1.254,1.000,0.990
1.291,1.000,0.993
1.145,1.000,0.988
1.287,1.000,0.994
1.185,1.000,0.988
1.289,1.000,0.991
1.167,1.000,0.987
1.219,1.000,0.994
1.490,1.000,0.989
