0.869,0.981,0.984
0.928,0.985,0.992
0.919,0.986,0.980
0.737,0.980,0.981
0.934,0.984,0.983
0.782,0.979,0.993
0.919,0.981,0.999
0.742,0.986,0.985
0.749,0.985,0.987
0.733,0.980,0.980
0.721,0.984,0.982
0.822,0.978,0.985
0.805,0.978,0.978
0.733,0.975,0.987
0.856,0.986,0.988
0.701,0.979,0.984
0.906,0.986,0.985
0.861,0.987,0.994
0.761,0.983,0.983
0.717,0.981,0.990
0.892,0.979,0.989
0.902,0.988,0.991
0.773,0.982,0.982
0.729,0.979,0.986
0.786,0.981,0.983
0.761,0.982,0.978
0.676,0.977,0.990
0.846,0.981,0.987
0.900,0.982,0.985
0.809,0.977,0.986
0.694,0.984,0.987
0.595,0.972,0.982
0.760,0.979,0.983
0.820,0.985,0.991
0.832,0.983,0.989
0.791,0.984,0.975
0.673,0.986,0.981
0.921,0.988,0.991
0.844,0.983,0.983
0.850,0.982,0.988
0.698,0.979,0.987
0.886,0.985,0.995
0.827,0.981,0.988
0.849,0.987,0.979
0.732,0.983,0.982
0.708,0.979,0.985
0.649,0.976,0.984
0.725,0.980,0.983
0.869,0.986,0.993
0.780,0.977,0.974
0.690,0.979,0.988
0.641,0.978,0.991
0.701,0.983,0.981
0.831,0.985,0.983
0.851,0.982,0.990
0.870,0.984,0.982
0.804,0.985,0.990
0.839,0.986,0.976
0.648,0.977,0.984
1.017,0.986,0.984
0.720,0.987,0.991
0.799,0.979,0.989
0.809,0.986,0.986
0.729,0.982,0.985
0.976,0.986,0.987
0.738,0.980,0.990
0.774,0.978,0.984
0.990,0.983,0.983
0.919,0.984,0.989
0.702,0.979,0.973
0.714,0.979,0.979
0.841,0.990,0.990
0.918,0.986,0.984
0.898,0.989,0.987
0.820,0.983,0.983
0.788,0.976,0.979
0.625,0.983,0.986
0.719,0.982,0.988
0.855,0.983,0.986
0.788,0.985,0.975
0.891,0.979,0.990
0.696,0.978,0.989
0.850,0.984,0.983
0.787,0.978,0.987
0.912,0.987,0.991
0.808,0.981,0.971
0.940,0.988,0.990
0.685,0.972,0.981
0.817,0.983,0.989
0.838,0.989,0.976
0.981,0.986,0.984
0.942,0.988,0.985
0.792,0.987,0.985
0.732,0.979,0.984
0.671,0.981,0.982
0.763,0.983,0.986
0.828,0.989,0.976
0.754,0.980,0.988
1.090,0.990,0.992
0.986,0.985,0.997
0.662,0.984,0.987
0.761,0.982,0.987
0.807,0.981,0.982
0.758,0.984,0.982
0.778,0.979,0.974
0.828,0.983,0.985
0.705,0.982,0.998
0.766,0.983,0.989
0.794,0.981,0.985
0.846,0.987,0.989
0.714,0.980,0.984
0.867,0.984,0.990
0.771,0.976,0.992
1.016,0.987,0.987
0.883,0.983,0.980
0.837,0.980,0.984
0.772,0.984,0.982
0.896,0.986,0.995
0.898,0.988,0.981
0.894,0.983,0.986
0.706,0.983,0.975
0.742,0.984,0.977
0.866,0.980,0.995
0.726,0.981,0.981
0.719,0.979,0.987
0.631,0.980,0.974
0.757,0.983,0.989
0.800,0.977,0.976
0.702,0.982,0.981
0.841,0.982,0.990
0.608,0.977,0.988
0.855,0.985,0.992
0.906,0.983,0.986
0.770,0.975,0.988
0.867,0.985,0.978
0.975,0.987,0.984
0.786,0.981,0.982
0.879,0.987,0.990
0.559,0.977,0.985
0.717,0.986,0.989
0.885,0.984,0.982
0.681,0.974,0.980
0.825,0.986,0.983
0.823,0.979,0.996
0.783,0.982,0.981
0.856,0.987,0.977
0.777,0.979,0.992
0.758,0.981,0.977
0.878,0.985,0.996
0.777,0.980,0.986
0.808,0.981,0.992
0.915,0.982,0.988
0.672,0.984,0.996
0.665,0.982,0.988
0.816,0.982,0.990
0.855,0.978,0.986
0.760,0.978,0.990
0.678,0.977,0.990
0.791,0.984,0.982
0.720,0.979,0.983
0.591,0.986,0.989
0.649,0.973,0.987
0.765,0.987,0.980
0.727,0.983,0.988
0.860,0.984,0.989
0.565,0.979,0.989
0.837,0.988,0.985
0.811,0.984,0.984
0.779,0.986,0.987
0.763,0.979,0.981
1.033,0.987,0.989
0.824,0.986,0.984
0.775,0.982,0.992
0.870,0.984,0.979
0.811,0.981,0.990
0.882,0.984,0.992
0.592,0.979,0.981
0.849,0.985,0.985
0.731,0.982,0.982
0.744,0.979,0.993
0.977,0.985,0.997
0.627,0.978,0.985
0.772,0.985,0.989
0.912,0.988,0.986
0.658,0.981,0.983
0.746,0.978,0.997
0.670,0.987,0.986
0.770,0.980,0.983
0.832,0.982,0.981
0.686,0.983,0.982
0.814,0.984,0.979
0.922,0.980,0.995
0.726,0.975,0.987
0.807,0.980,0.984
0.651,0.981,0.988
0.856,0.980,0.978
0.821,0.982,0.981
0.701,0.987,0.988
0.711,0.983,0.988
0.790,0.983,0.981
0.925,0.987,0.994
0.755,0.984,0.987
0.788,0.980,0.978
0.873,0.988,0.986
0.831,0.983,0.992
0.760,0.980,0.989
0.663,0.983,0.983
0.761,0.980,0.981
0.840,0.983,0.991
0.727,0.983,0.986
0.695,0.981,0.987
0.726,0.982,0.987
0.824,0.986,0.986
0.742,0.983,0.991
0.793,0.980,0.998
0.796,0.982,0.989
0.847,0.983,0.977
0.787,0.985,0.985
0.840,0.981,0.990
0.721,0.977,0.987
1.012,0.987,0.995
0.676,0.981,0.989
